millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,g_force
195664,2026-07-06T11:22:11Z,171.93,1181.05,-0.01,91.8,40.2,1,46.955292,8.277580,436.00,0.30,12,5,0.84,,,3.0,0.3,1.01
200672,2026-07-06T11:22:16Z,171.99,1181.19,0.03,91.8,40.2,1,46.955291,8.277580,435.80,0.26,12,5,0.87,,,2.9,0.3,1.01
205696,2026-07-06T11:22:21Z,172.05,1181.22,-0.00,91.9,40.6,1,46.955291,8.277579,435.30,0.02,12,5,0.89,,,3.0,0.3,1.01
210710,2026-07-06T11:22:26Z,172.23,1181.42,0.02,91.8,40.3,1,46.955290,8.277579,435.10,0.19,12,5,0.90,,,2.9,0.2,1.01
215725,2026-07-06T11:22:31Z,172.14,1181.32,0.04,91.7,40.3,1,46.955290,8.277576,434.80,0.30,12,5,0.84,,,3.0,0.3,1.01
220740,2026-07-06T11:22:36Z,172.21,1181.35,-0.03,91.8,40.2,1,46.955291,8.277577,434.90,0.31,12,5,0.84,,,3.0,0.2,1.01
225763,2026-07-06T11:22:41Z,172.11,1181.27,-0.02,91.8,40.5,1,46.955293,8.277580,435.20,0.07,12,5,0.84,,,3.0,0.4,1.01
230781,2026-07-06T11:22:46Z,172.09,1181.23,-0.02,91.8,39.9,1,46.955293,8.277580,435.10,0.30,12,5,0.81,,,2.9,0.3,1.01
235781,2026-07-06T11:22:51Z,172.11,1181.26,-0.00,91.7,40.3,1,46.955293,8.277580,435.00,0.11,12,5,0.89,,,4.5,0.1,1.01
240781,2026-07-06T11:22:56Z,-0.00,1181.56,0.02,91.6,41.8,1,46.955292,8.277580,434.80,0.44,12,5,0.84,,,3.8,0.4,1.01
245788,2026-07-06T11:23:01Z,244.29,1181.48,-0.00,91.6,42.8,1,46.955289,8.277582,434.60,0.30,12,8,0.84,,,4.0,0.5,1.01
250829,2026-07-06T11:23:06Z,244.62,1181.59,0.03,91.5,42.2,1,46.955288,8.277583,434.70,0.09,12,8,0.84,,,3.2,0.4,1.01
255869,2026-07-06T11:23:11Z,245.93,1181.47,-0.02,91.6,40.4,1,46.955291,8.277582,435.10,0.07,12,8,0.87,,,3.3,0.5,1.01
260900,2026-07-06T11:23:17Z,245.93,1181.48,0.01,91.5,40.7,1,46.955290,8.277582,435.10,0.78,12,5,0.81,,,4.2,1.0,1.30
265909,2026-07-06T11:23:22Z,246.59,1181.34,-0.01,91.4,43.5,1,46.955291,8.277584,435.30,0.31,12,5,0.84,,,15.8,10.5,0.98
270933,2026-07-06T11:23:27Z,247.57,1181.50,0.02,91.5,43.1,1,46.955290,8.277585,435.60,0.30,12,6,0.86,,,16.7,10.5,1.01
275936,2026-07-06T11:23:32Z,248.80,1181.65,0.00,91.4,42.4,1,46.955291,8.277587,436.00,0.28,12,6,0.86,,,18.4,12.8,0.99
280936,2026-07-06T11:23:37Z,250.43,1181.72,0.01,91.3,42.8,1,46.955293,8.277590,436.50,0.44,12,8,0.86,,,17.5,11.1,1.01
285938,2026-07-06T11:23:42Z,250.07,1181.78,0.01,91.4,43.4,1,46.955291,8.277590,436.40,0.22,12,5,0.84,,,17.3,9.0,1.01
290940,2026-07-06T11:23:47Z,250.35,1181.82,0.01,91.4,43.9,1,46.955291,8.277588,436.50,0.57,12,5,1.01,,,17.2,11.9,1.03
295957,2026-07-06T11:23:52Z,-0.05,1181.51,-0.02,91.4,44.3,1,46.955293,8.277591,436.30,0.13,12,5,1.01,,,15.8,12.0,0.97
300966,2026-07-06T11:23:57Z,-0.04,1181.72,-0.01,91.4,45.4,1,46.955291,8.277592,435.70,0.17,12,5,1.00,,,15.1,18.0,1.21
305989,2026-07-06T11:24:02Z,-0.19,1181.40,-0.01,91.4,45.1,1,46.955292,8.277596,436.00,0.15,12,5,0.86,,,16.9,14.7,1.03
311004,2026-07-06T11:24:07Z,-0.50,1181.06,-0.00,91.4,44.4,1,46.955288,8.277599,435.50,0.11,12,5,0.90,,,2.5,-0.1,1.01
316013,2026-07-06T11:24:12Z,-0.32,1181.26,-0.00,91.4,44.0,1,46.955289,8.277592,434.50,0.46,12,5,0.81,,,2.4,-0.1,1.02
321036,2026-07-06T11:24:17Z,-0.42,1181.12,-0.04,91.3,42.6,1,46.955289,8.277588,433.40,0.28,12,6,0.79,,,7.5,0.2,1.10
326043,2026-07-06T11:24:22Z,-0.30,1181.34,0.02,91.3,41.6,1,46.955291,8.277588,433.20,0.69,12,6,0.82,,,-9.8,0.1,1.02
331043,2026-07-06T11:24:27Z,-0.08,1181.52,-0.01,91.2,41.4,1,46.955291,8.277589,433.00,0.59,12,5,0.83,,,25.2,-0.4,0.93
336068,2026-07-06T11:24:32Z,-0.01,1181.68,0.02,91.4,41.7,1,46.955290,8.277587,432.90,0.20,12,6,0.80,,,3.1,-0.1,1.01
341099,2026-07-06T11:24:37Z,0.02,1181.61,-0.02,91.5,41.6,1,46.955288,8.277583,433.00,0.15,12,4,0.83,,,2.8,-0.0,1.01
346115,2026-07-06T11:24:42Z,0.22,1181.84,0.03,91.5,40.2,1,46.955287,8.277580,433.30,0.37,12,4,0.92,,,2.9,-0.1,1.01
351121,2026-07-06T11:24:47Z,0.36,1181.94,0.01,91.5,40.2,1,46.955287,8.277577,433.30,0.46,12,4,0.79,,,2.5,-0.0,1.02
356146,2026-07-06T11:24:52Z,0.30,1181.88,0.00,91.5,39.5,1,46.955286,8.277587,434.50,0.22,12,6,0.88,,,2.3,-0.4,1.02
361155,2026-07-06T11:24:57Z,0.25,1181.90,0.01,91.4,40.5,1,46.955285,8.277587,434.80,0.17,12,4,0.81,,,2.5,0.1,1.01
366171,2026-07-06T11:25:02Z,0.39,1181.96,-0.00,91.5,40.3,1,46.955284,8.277586,434.70,0.30,12,4,0.82,,,2.3,0.1,1.02
371191,2026-07-06T11:25:07Z,0.55,1182.15,0.01,91.6,39.7,1,46.955284,8.277585,434.10,0.24,12,4,0.79,,,2.5,0.1,1.01
376219,2026-07-06T11:25:12Z,0.60,1182.19,-0.01,91.7,39.9,1,46.955285,8.277584,433.70,0.17,12,3,0.79,,,2.4,0.1,1.01
381240,2026-07-06T11:25:17Z,1.16,1182.81,0.05,91.8,39.2,1,46.955285,8.277582,433.30,0.11,12,3,0.79,,,2.5,0.1,1.01
386263,2026-07-06T11:25:22Z,1.41,1183.00,0.01,91.9,39.0,1,46.955286,8.277575,432.30,0.22,12,3,0.81,,,2.4,0.2,1.02
391307,2026-07-06T11:25:27Z,1.49,1183.08,0.02,92.0,39.3,1,46.955288,8.277574,432.00,0.17,12,4,0.82,,,2.4,0.1,1.01
396346,2026-07-06T11:25:32Z,1.41,1183.11,0.02,92.0,39.2,1,46.955292,8.277572,431.10,0.07,12,4,0.86,,,2.5,0.1,1.01
401387,2026-07-06T11:25:37Z,0.92,1182.42,-0.07,92.0,39.5,1,46.955294,8.277572,430.60,0.04,12,4,0.84,,,2.3,0.1,1.01
406414,2026-07-06T11:25:42Z,0.21,1181.81,-0.02,91.8,40.1,1,46.955293,8.277572,430.10,0.30,12,4,0.86,,,2.5,0.1,1.01
411433,2026-07-06T11:25:47Z,0.48,1182.11,0.08,91.9,40.3,1,46.955293,8.277574,430.10,0.19,12,4,0.97,,,1.4,0.3,1.01
416433,2026-07-06T11:25:52Z,0.45,1182.07,0.01,91.9,40.7,1,46.955291,8.277575,430.50,0.28,12,5,0.81,,,2.0,-0.1,1.04
421448,2026-07-06T11:25:57Z,0.40,1181.99,0.00,91.9,41.0,1,46.955289,8.277576,431.00,0.06,12,4,0.80,,,3.3,0.2,1.02
426448,2026-07-06T11:26:02Z,0.81,1182.42,0.00,91.8,41.4,1,46.955286,8.277578,431.60,0.26,12,4,0.76,,,0.9,-0.2,1.01
