millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,g_force
1665459,2026-07-06T12:14:35Z,12.27,1193.84,0.01,96.5,41.4,1,46.955307,8.277083,441.10,0.80,12,4,0.85,3.96,76,32.7,-109.1,1.02
1670497,2026-07-06T12:14:40Z,12.15,1193.39,-0.04,96.5,41.4,1,46.955302,8.277082,441.80,1.11,12,3,0.89,3.99,79,22.6,-109.8,1.05
1675499,2026-07-06T12:14:45Z,12.29,1193.75,0.03,96.5,41.4,1,46.955298,8.277093,442.60,0.93,12,7,0.70,3.98,78,27.5,-107.8,1.10
1680499,2026-07-06T12:14:50Z,12.53,1193.71,-0.37,96.5,41.4,1,46.955295,8.277096,442.20,0.61,12,3,0.92,3.97,77,23.0,-113.5,1.04
1685499,2026-07-06T12:14:55Z,12.31,1194.03,0.02,96.5,41.4,1,46.955295,8.277089,441.80,1.13,12,4,0.95,3.98,78,30.2,-109.6,0.99
1690531,2026-07-06T12:15:00Z,12.59,1194.27,0.07,96.4,41.4,1,46.955293,8.277089,441.50,1.63,12,4,0.80,3.97,77,23.8,-102.0,0.98
1695559,2026-07-06T12:15:05Z,12.55,1193.95,0.00,96.4,41.4,1,46.955298,8.277086,442.30,1.59,12,3,0.75,3.96,76,22.3,-114.1,1.04
1700597,2026-07-06T12:15:10Z,12.54,1194.22,0.10,96.5,41.4,1,46.955301,8.277076,440.80,2.02,12,4,0.80,3.98,78,28.6,-112.2,0.99
1705631,2026-07-06T12:15:15Z,12.39,1194.29,0.00,96.5,41.4,1,46.955296,8.277072,440.90,0.57,12,3,0.82,3.97,77,22.8,-105.2,0.99
1710668,2026-07-06T12:15:20Z,12.44,1194.23,-0.08,96.5,41.4,1,46.955287,8.277080,442.60,1.35,12,3,0.71,3.98,78,28.5,-108.7,1.10
1715698,2026-07-06T12:15:25Z,12.66,1194.26,-0.10,96.4,41.4,1,46.955288,8.277105,444.50,0.81,12,3,0.69,3.98,78,30.6,-107.5,0.92
1720740,2026-07-06T12:15:30Z,12.72,1194.31,0.00,96.4,41.4,1,46.955295,8.277100,444.00,2.04,12,3,0.67,3.97,77,23.0,-112.8,1.00
1725767,2026-07-06T12:15:36Z,12.88,1194.48,0.01,96.4,41.4,1,46.955295,8.277102,443.90,0.52,12,5,0.87,3.97,77,23.2,-112.2,1.00
1730800,2026-07-06T12:15:41Z,12.93,1194.53,-0.01,96.4,41.4,1,46.955299,8.277108,442.90,1.11,12,5,0.98,3.97,77,23.5,-113.0,0.99
1735826,2026-07-06T12:15:46Z,12.78,1194.34,-0.01,96.4,41.4,1,46.955303,8.277104,441.20,1.78,12,4,0.93,3.98,78,23.9,-113.0,1.00
1740860,2026-07-06T12:15:51Z,12.86,1194.54,-0.02,96.4,41.4,1,46.955309,8.277111,439.60,0.74,12,3,0.79,3.97,77,24.9,-111.8,1.02
1745860,2026-07-06T12:15:56Z,13.14,1194.80,0.13,96.4,41.4,1,46.955309,8.277112,438.90,2.80,12,9,0.67,3.97,77,33.2,-113.2,1.00
1750862,2026-07-06T12:16:01Z,13.21,1194.80,0.01,96.3,41.4,1,46.955303,8.277114,438.10,0.33,12,2,0.75,3.98,78,23.5,-111.7,1.00
1755890,2026-07-06T12:16:06Z,13.11,1193.71,-0.20,96.4,41.4,1,46.955306,8.277117,437.70,0.13,12,7,0.71,3.98,78,27.0,-104.5,0.95
1760918,2026-07-06T12:16:11Z,13.63,1195.37,0.03,96.4,41.4,1,46.955320,8.277145,439.20,0.67,12,3,0.72,3.97,77,32.8,-108.6,0.94
1765956,2026-07-06T12:16:16Z,13.31,1193.94,-0.17,96.4,41.4,1,46.955323,8.277151,439.40,0.11,12,3,0.81,3.97,77,20.1,-114.6,1.02
1770979,2026-07-06T12:16:21Z,13.91,1195.38,0.02,96.4,41.4,1,46.955325,8.277144,438.80,0.33,12,9,0.91,3.97,77,20.7,-106.9,1.00
1776004,2026-07-06T12:16:26Z,13.94,1195.90,0.04,96.4,41.4,1,46.955330,8.277150,439.20,0.30,12,4,0.79,3.98,78,28.8,-103.7,1.01
1781037,2026-07-06T12:16:31Z,14.34,1195.83,-0.02,96.3,41.4,1,46.955340,8.277143,438.00,0.19,12,4,0.67,3.97,77,22.3,-107.7,0.98
1786060,2026-07-06T12:16:36Z,14.66,1196.28,0.02,96.4,41.5,1,46.955349,8.277120,436.90,0.65,12,3,0.88,3.97,77,19.1,-102.4,1.02
1791060,2026-07-06T12:16:41Z,14.63,1196.26,0.03,96.3,41.4,1,46.955353,8.277128,436.60,1.67,12,7,0.67,3.98,78,26.5,-108.5,1.01
1796074,2026-07-06T12:16:46Z,13.58,1192.41,-0.36,96.3,41.4,1,46.955361,8.277122,437.00,5.59,12,4,0.81,3.96,76,25.7,-101.8,1.44
1801097,2026-07-06T12:16:51Z,14.11,1197.53,0.10,96.4,41.4,1,46.955364,8.277124,439.90,2.52,12,4,0.69,3.98,78,18.6,-104.6,0.77
1806128,2026-07-06T12:16:56Z,15.42,1197.41,0.47,96.4,41.4,1,46.955371,8.277144,446.20,1.17,12,4,0.87,3.97,77,18.4,-96.9,0.85
1811128,2026-07-06T12:17:01Z,18.40,1201.49,0.22,96.4,41.4,1,46.955374,8.277176,451.70,2.87,12,4,0.84,3.98,78,25.3,-94.3,0.89
1816135,2026-07-06T12:17:06Z,22.27,1205.87,0.59,96.3,41.4,1,46.955377,8.277207,458.10,2.19,12,4,0.88,3.97,77,28.1,-92.8,0.75
1821138,2026-07-06T12:17:11Z,25.15,1208.69,0.55,96.3,41.4,1,46.955385,8.277221,464.70,2.02,12,4,0.91,3.97,77,23.6,-91.6,0.74
1826147,2026-07-06T12:17:16Z,26.70,1207.91,-0.00,96.4,41.4,1,46.955387,8.277226,466.20,1.67,12,3,0.86,3.97,77,20.8,-92.9,0.64
1831180,2026-07-06T12:17:21Z,28.70,1211.55,-0.03,96.3,41.4,1,46.955401,8.277293,462.00,2.06,12,3,1.39,3.97,77,27.1,-94.7,1.08
1836180,2026-07-06T12:17:26Z,32.60,1214.99,0.54,96.3,41.4,1,46.955433,8.277263,459.50,2.59,11,6,1.73,3.96,76,18.6,-94.7,0.95
1841190,2026-07-06T12:17:31Z,34.81,1216.52,0.08,96.3,41.4,1,46.955480,8.277229,455.80,2.24,12,6,1.14,3.97,77,24.1,-102.8,1.01
1846190,2026-07-06T12:17:36Z,33.01,1214.48,-0.66,96.3,41.4,1,46.955552,8.277191,448.50,3.35,12,5,1.15,3.99,79,31.6,-102.4,0.90
1851209,2026-07-06T12:17:41Z,29.32,1211.49,-1.03,96.3,41.3,1,46.955566,8.277219,446.80,1.28,12,5,1.03,3.97,77,-1.4,-89.5,1.05
1856246,2026-07-06T12:17:46Z,14.87,1191.88,-5.92,96.3,41.3,1,46.955556,8.277297,447.60,0.59,12,9,0.98,3.97,77,0.8,-49.2,1.12
1861246,2026-07-06T12:17:51Z,32.96,1214.61,0.09,96.3,41.2,1,46.955557,8.277294,446.40,2.04,12,6,0.91,3.97,77,-11.6,-39.6,1.02
1866246,2026-07-06T12:17:56Z,33.72,1215.54,0.05,96.3,41.3,1,46.955564,8.277261,445.20,1.46,12,6,0.97,3.97,77,-13.0,-34.0,1.00
1871246,2026-07-06T12:18:01Z,33.43,1215.09,-0.00,96.3,41.3,1,46.955539,8.277262,440.80,1.39,12,5,0.93,3.96,76,-13.3,-35.2,1.01
1876246,2026-07-06T12:18:06Z,33.48,1215.09,0.02,96.3,41.4,1,46.955522,8.277244,436.40,0.91,12,7,0.95,3.97,77,-13.1,-34.7,1.01
1881264,2026-07-06T12:18:11Z,33.36,1214.85,-0.05,96.3,41.4,1,46.955515,8.277232,435.80,1.39,12,5,0.94,3.97,77,-13.1,-35.1,1.01
1886281,2026-07-06T12:18:16Z,33.18,1214.65,0.02,96.3,41.4,1,46.955535,8.277224,434.50,2.02,12,6,0.90,3.97,77,-12.7,-33.9,1.01
1891303,2026-07-06T12:18:21Z,33.64,1215.22,0.03,96.3,41.4,1,46.955544,8.277200,433.10,0.24,12,5,1.15,3.97,77,-12.0,-34.5,1.01
1896326,2026-07-06T12:18:26Z,34.18,1215.81,0.06,96.3,41.5,1,46.955534,8.277162,432.10,0.50,12,5,1.32,3.97,77,-12.0,-34.5,1.01
1901336,2026-07-06T12:18:31Z,34.12,1215.82,0.11,96.3,41.6,1,46.955543,8.277201,434.10,2.67,12,5,1.14,3.97,77,-11.9,-35.8,1.01
1906350,2026-07-06T12:18:36Z,34.06,1215.77,0.05,96.3,41.6,1,46.955557,8.277192,433.30,1.04,9,7,1.67,3.98,78,-11.7,-35.6,1.00
1911369,2026-07-06T12:18:41Z,33.86,1215.33,-0.02,96.2,41.6,1,46.955563,8.277143,436.90,1.30,10,7,1.35,3.96,76,-11.5,-35.3,1.01
1916384,2026-07-06T12:18:46Z,33.98,1215.57,0.01,96.3,41.7,1,46.955573,8.277168,438.70,0.96,6,8,3.22,3.97,77,-11.6,-35.3,1.01
1921403,2026-07-06T12:18:51Z,34.15,1215.76,0.03,96.3,41.6,1,46.955526,8.277250,441.80,4.00,8,9,2.74,3.97,77,-11.6,-35.9,1.01
1926419,2026-07-06T12:18:56Z,34.39,1215.96,-0.00,96.3,41.7,1,46.955494,8.277267,448.50,2.80,7,10,2.77,3.96,76,-11.6,-35.4,1.01
1931436,2026-07-06T12:19:01Z,34.36,1215.90,-0.08,96.3,41.6,1,46.955463,8.277279,455.20,2.85,7,9,2.92,3.98,78,-11.5,-35.8,1.01
1936450,2026-07-06T12:19:06Z,33.70,1215.24,-0.08,96.2,41.7,1,46.955507,8.277321,445.80,7.76,9,9,1.90,3.98,78,-11.4,-35.6,1.01
1941472,2026-07-06T12:19:11Z,33.97,1215.55,-0.02,96.3,41.7,1,46.955573,8.277287,435.50,0.57,11,9,1.70,3.97,77,-11.5,-35.6,1.01
1946494,2026-07-06T12:19:16Z,34.19,1215.76,0.01,96.3,41.7,1,46.955546,8.277275,438.90,2.37,11,8,1.24,3.97,77,-11.4,-35.4,1.01
1951507,2026-07-06T12:19:21Z,32.89,1215.17,0.44,96.3,41.7,1,46.955556,8.277245,438.90,1.13,9,7,2.40,3.96,76,-10.1,-35.6,1.01
1956525,2026-07-06T12:19:26Z,33.70,1215.25,-0.01,96.3,41.7,1,46.955580,8.277271,440.20,4.54,12,8,1.52,3.96,76,-12.7,-34.8,1.01
1961546,2026-07-06T12:19:31Z,33.95,1215.56,0.02,96.3,41.8,1,46.955567,8.277287,447.00,0.72,10,9,1.61,3.99,79,-12.6,-35.3,1.01
1966558,2026-07-06T12:19:36Z,34.41,1216.10,0.08,96.3,41.8,1,46.955561,8.277278,446.60,1.70,11,10,1.73,3.99,79,-12.9,-37.5,1.02
1971577,2026-07-06T12:19:41Z,39.72,1221.85,0.39,96.3,41.8,1,46.955608,8.277255,441.10,5.39,11,9,1.95,3.98,78,-12.3,-36.1,1.02
1976609,2026-07-06T12:19:46Z,49.07,1231.14,0.41,96.3,41.9,1,46.955680,8.277154,433.90,5.96,12,5,0.99,3.97,77,-12.4,-35.5,1.00
1981617,2026-07-06T12:19:51Z,56.69,1238.40,0.45,96.4,41.9,1,46.955716,8.277181,438.30,4.44,12,5,0.81,3.98,78,-13.6,-36.2,1.02
1986633,2026-07-06T12:19:56Z,66.02,1247.86,0.40,96.3,41.8,1,46.955763,8.277184,442.90,3.26,12,5,0.79,3.96,76,-13.3,-36.0,0.99
1991653,2026-07-06T12:20:01Z,77.22,1259.50,0.65,96.4,41.9,1,46.955812,8.277187,446.70,2.94,12,5,0.76,3.97,77,-13.3,-35.4,0.99
1996667,2026-07-06T12:20:06Z,86.31,1269.34,0.56,96.3,41.9,1,46.955888,8.277204,450.60,5.98,12,4,0.76,3.97,77,-9.0,-35.9,1.01
2001689,2026-07-06T12:20:11Z,93.02,1274.53,-0.30,96.3,41.9,1,46.955948,8.277258,454.00,6.54,12,7,1.01,3.98,78,-7.8,-36.6,0.94
2006704,2026-07-06T12:20:16Z,103.32,1285.55,0.41,96.3,41.9,1,46.956010,8.277239,459.80,5.41,12,8,0.85,3.96,76,-9.5,-37.3,1.00
2011731,2026-07-06T12:20:21Z,112.25,1294.64,0.16,96.3,41.9,1,46.956085,8.277270,465.30,5.74,12,4,0.92,3.98,78,-14.6,-32.9,1.00
2016749,2026-07-06T12:20:26Z,121.24,1303.38,0.53,96.3,42.0,1,46.956128,8.277307,471.70,3.67,12,4,0.68,3.99,79,-15.6,-32.1,1.00
2021762,2026-07-06T12:20:32Z,128.58,1310.54,0.41,96.3,42.0,1,46.956224,8.277329,469.90,4.02,12,4,0.73,3.97,77,-15.1,-31.9,1.02
2026780,2026-07-06T12:20:37Z,137.79,1320.13,0.72,96.3,42.0,1,46.956352,8.277346,465.60,9.15,12,9,0.73,3.99,79,-15.5,-29.0,1.00
2031807,2026-07-06T12:20:42Z,147.87,1329.90,0.51,96.2,42.0,1,46.956475,8.277350,464.80,6.95,12,7,0.70,3.97,77,-14.7,-29.1,1.01
2036821,2026-07-06T12:20:47Z,155.47,1337.51,0.45,96.3,42.0,1,46.956560,8.277358,467.70,4.76,12,5,0.74,3.97,77,-14.7,-30.7,1.05
2041836,2026-07-06T12:20:52Z,161.40,1343.38,0.36,96.3,42.0,1,46.956629,8.277383,472.30,4.83,12,7,0.72,3.97,77,-14.8,-29.4,1.02
2046845,2026-07-06T12:20:57Z,168.56,1350.77,0.50,96.3,42.1,1,46.956697,8.277420,474.00,5.74,12,4,0.73,3.98,78,-15.1,-29.1,1.01
2051864,2026-07-06T12:21:02Z,175.40,1357.08,0.41,96.3,42.1,1,46.956778,8.277422,477.20,6.24,12,4,0.69,3.98,78,-16.2,-30.0,1.00
2056889,2026-07-06T12:21:07Z,182.32,1364.43,0.46,96.3,42.1,1,46.956850,8.277455,480.40,6.33,12,7,0.72,3.97,77,-16.3,-30.1,1.01
2061908,2026-07-06T12:21:12Z,189.33,1371.32,0.40,96.3,42.1,1,46.956922,8.277471,483.40,6.44,12,5,0.68,3.97,77,-16.4,-30.6,1.00
2066925,2026-07-06T12:21:17Z,197.60,1378.67,0.44,96.3,42.0,1,46.956992,8.277499,487.00,5.04,12,5,0.70,3.96,76,-16.2,-37.7,1.05
2071937,2026-07-06T12:21:22Z,207.96,1391.67,1.28,96.3,42.1,1,46.957122,8.277519,491.50,13.46,12,6,0.84,3.97,77,-15.6,-33.2,1.02
2076961,2026-07-06T12:21:27Z,225.86,1408.64,1.09,96.3,42.1,1,46.957305,8.277539,496.20,13.72,12,9,0.72,3.97,77,-14.8,-30.7,0.95
2081973,2026-07-06T12:21:32Z,242.68,1425.63,1.09,96.3,42.1,1,46.957486,8.277565,501.30,14.50,12,6,0.72,3.97,77,-16.0,-30.0,0.98
2086989,2026-07-06T12:21:37Z,259.91,1442.39,0.93,96.3,42.1,1,46.957672,8.277580,508.10,13.32,12,5,0.73,3.97,77,-16.3,-36.1,0.93
2092012,2026-07-06T12:21:42Z,277.03,1459.73,1.05,96.3,42.1,1,46.957847,8.277583,513.30,14.19,12,6,0.74,3.96,76,-16.4,-39.8,1.02
2097026,2026-07-06T12:21:47Z,290.53,1475.24,0.04,96.3,42.1,1,46.958024,8.277576,518.80,14.50,12,5,0.85,3.97,77,-16.6,-41.0,1.04
2102045,2026-07-06T12:21:52Z,313.99,1496.63,0.62,96.3,42.1,1,46.958179,8.277604,525.80,12.69,12,5,0.82,3.97,77,-18.5,-47.7,0.98
2107061,2026-07-06T12:21:57Z,338.84,1521.28,1.41,96.3,42.1,1,46.958324,8.277606,533.30,12.69,12,9,0.85,3.97,77,-19.4,-52.9,1.05
2112089,2026-07-06T12:22:02Z,364.38,1547.68,1.68,96.3,42.1,1,46.958506,8.277545,540.20,14.52,12,6,1.00,3.97,77,-20.2,-55.1,0.96
2117113,2026-07-06T12:22:07Z,391.53,1571.33,1.20,96.3,42.0,1,46.958686,8.277485,545.30,12.15,12,5,1.00,3.96,76,-27.8,-69.3,0.99
2122134,2026-07-06T12:22:12Z,424.75,1609.84,2.97,96.2,42.0,1,46.958836,8.277481,555.50,10.15,12,5,0.97,3.96,76,-20.6,-46.9,0.99
2127149,2026-07-06T12:22:17Z,450.33,1634.55,2.26,96.3,42.0,1,46.958927,8.277517,574.00,11.59,12,6,1.15,3.97,77,-18.8,-48.7,1.00
2132167,2026-07-06T12:22:22Z,475.16,1661.32,0.76,96.3,42.5,1,46.959052,8.277532,590.10,7.74,12,5,1.09,3.97,77,1.1,-62.7,1.03
2137185,2026-07-06T12:22:27Z,500.51,1685.98,-0.21,96.3,42.5,1,46.959195,8.277514,594.30,9.83,12,6,0.87,3.96,76,-19.3,-68.1,1.03
2142199,2026-07-06T12:22:32Z,548.60,1727.96,6.41,96.3,42.3,1,46.959438,8.277435,581.00,14.50,12,5,0.90,3.97,77,23.6,-89.1,0.98
2147230,2026-07-06T12:22:37Z,558.49,1741.99,1.97,96.3,43.0,1,46.959645,8.277360,585.20,14.39,12,5,0.91,3.97,77,34.7,-62.3,1.00
2152250,2026-07-06T12:22:42Z,587.74,1774.29,4.38,96.2,42.8,1,46.959832,8.277343,597.20,13.87,12,4,0.93,3.96,76,37.2,-58.9,0.91
2157275,2026-07-06T12:22:47Z,608.59,1788.84,1.58,96.3,42.8,1,46.960003,8.277341,606.00,12.50,12,8,0.94,3.96,76,34.2,-43.8,1.12
2162296,2026-07-06T12:22:52Z,637.05,1820.30,1.45,96.3,42.8,1,46.960125,8.277365,616.30,10.26,9,6,1.85,3.97,77,30.3,-43.3,1.04
2167328,2026-07-06T12:22:57Z,664.51,1847.82,1.65,96.2,42.7,1,46.960309,8.277394,625.30,11.43,12,6,0.83,3.97,77,30.6,-43.9,1.00
2172337,2026-07-06T12:23:02Z,694.54,1879.09,3.01,96.3,42.7,1,46.960454,8.277410,632.60,9.72,9,8,2.08,3.97,77,30.5,-44.0,1.03
2177351,2026-07-06T12:23:07Z,723.26,1916.05,3.30,96.3,42.7,1,46.960573,8.277366,648.00,9.43,11,9,2.16,3.96,76,33.1,-49.9,0.99
2182369,2026-07-06T12:23:12Z,744.00,1927.50,1.84,96.2,42.7,1,46.960720,8.277289,649.00,9.95,11,8,1.60,3.97,77,32.2,-44.6,1.01
2187386,2026-07-06T12:23:17Z,769.84,1951.56,1.28,96.3,42.7,1,46.960879,8.277073,655.70,12.89,12,8,1.45,3.97,77,32.6,-43.8,1.00
2192403,2026-07-06T12:23:22Z,797.40,1980.58,1.60,96.3,42.6,1,46.961038,8.276816,667.40,14.11,9,8,1.98,3.97,77,29.9,-40.8,1.02
2197431,2026-07-06T12:23:27Z,824.09,2007.40,1.52,96.3,42.6,1,46.961178,8.276649,673.90,10.48,9,9,2.16,3.96,76,31.6,-42.2,1.00
2202447,2026-07-06T12:23:32Z,850.82,2033.46,1.40,96.3,42.7,1,46.961323,8.276632,689.60,12.93,10,8,1.94,3.97,77,31.7,-41.2,1.00
2207465,2026-07-06T12:23:37Z,877.32,2061.19,1.63,96.3,42.7,1,46.961453,8.276580,708.90,9.52,10,8,1.98,3.96,76,27.9,-41.2,0.99
2212481,2026-07-06T12:23:42Z,903.66,2086.39,1.57,96.2,42.7,1,46.961601,8.276652,724.30,10.69,10,7,1.78,3.97,77,31.7,-40.7,0.95
2217500,2026-07-06T12:23:47Z,929.87,2112.14,1.49,96.2,42.7,1,46.961760,8.276652,729.10,5.41,11,8,1.76,3.96,76,29.3,-41.2,1.07
2222516,2026-07-06T12:23:52Z,956.69,2139.95,1.64,96.2,42.8,1,46.961917,8.276566,732.60,10.72,6,8,3.55,3.96,76,29.8,-41.1,0.96
2227533,2026-07-06T12:23:57Z,983.66,2166.84,1.75,96.3,42.7,1,46.962090,8.276480,732.00,9.56,6,11,3.55,3.97,77,28.2,-39.4,1.02
2232556,2026-07-06T12:24:02Z,1010.03,2193.14,1.59,96.3,42.7,1,46.962409,8.276758,718.00,14.56,5,8,5.24,3.97,77,28.0,-41.3,0.99
2237569,2026-07-06T12:24:07Z,1035.73,2219.48,1.52,96.2,42.8,1,46.962517,8.277002,753.20,12.93,10,8,1.83,3.97,77,28.2,-40.3,0.99
2242582,2026-07-06T12:24:12Z,1062.57,2245.64,1.52,96.2,42.7,1,46.962676,8.277066,760.20,6.24,10,8,1.36,3.97,77,26.9,-41.6,0.97
2247598,2026-07-06T12:24:17Z,1088.25,2271.12,1.52,96.3,42.7,1,46.962797,8.277120,768.60,9.87,8,7,2.65,3.97,77,24.8,-39.0,1.05
2252617,2026-07-06T12:24:22Z,1112.34,2294.08,1.26,96.3,42.7,1,46.962919,8.277263,764.70,8.04,11,8,1.50,3.96,76,25.2,-35.9,1.00
2257645,2026-07-06T12:24:27Z,1134.96,2318.32,1.43,96.2,42.8,1,46.963157,8.277218,772.60,15.85,10,8,1.67,3.96,76,23.4,-35.1,0.99
2262658,2026-07-06T12:24:32Z,1157.07,2340.81,1.73,96.2,42.8,1,46.963340,8.277070,780.00,7.67,9,8,2.97,3.96,76,21.9,-33.9,1.04
2267674,2026-07-06T12:24:37Z,1180.42,2363.82,1.40,96.2,42.8,1,46.963467,8.277188,802.70,12.30,11,7,1.83,3.97,77,19.8,-36.7,1.01
2272687,2026-07-06T12:24:42Z,1203.08,2386.25,1.36,96.2,42.8,1,46.963552,8.277401,833.00,9.52,8,7,2.32,3.96,76,22.3,-35.3,0.95
2277712,2026-07-06T12:24:47Z,1225.64,2408.79,1.17,96.2,42.8,1,46.963682,8.277495,846.90,8.52,7,9,3.46,3.96,76,18.3,-37.6,1.03
2282719,2026-07-06T12:24:52Z,1248.33,2431.04,1.33,96.2,42.8,1,46.963806,8.277677,849.60,10.41,7,11,2.97,3.97,77,19.2,-37.3,1.00
2287732,2026-07-06T12:24:57Z,1271.99,2455.28,1.51,96.3,42.8,1,46.964074,8.277620,850.20,13.69,7,6,2.65,3.96,76,19.2,-38.3,0.97
2292772,2026-07-06T12:25:03Z,1295.17,2477.88,1.28,96.2,42.8,1,46.964368,8.277495,842.70,11.43,10,6,1.66,3.97,77,18.3,-37.7,1.02
2297774,2026-07-06T12:25:08Z,1318.63,2501.66,1.65,96.2,42.9,1,46.964569,8.277380,839.50,6.37,12,6,1.09,3.98,78,18.5,-40.8,1.06
2302795,2026-07-06T12:25:13Z,1342.55,2524.57,0.70,96.2,42.9,1,46.964725,8.277363,853.10,10.06,12,7,1.31,3.97,77,16.9,-46.9,0.98
2307827,2026-07-06T12:25:18Z,1365.48,2548.70,1.58,96.2,42.9,1,46.964871,8.277147,861.60,14.46,12,7,1.41,3.96,76,12.6,-40.0,0.97
2312835,2026-07-06T12:25:23Z,1389.28,2572.25,1.42,96.2,42.9,1,46.964919,8.277016,872.10,14.22,11,7,1.75,3.96,76,10.6,-38.3,1.03
2317857,2026-07-06T12:25:28Z,1412.80,2595.70,1.13,96.2,43.0,1,46.964983,8.276830,881.20,11.57,12,7,1.34,3.96,76,12.3,-38.5,1.03
2322892,2026-07-06T12:25:33Z,1437.17,2620.17,1.47,96.2,43.0,1,46.965001,8.276674,892.00,8.63,12,7,1.10,3.98,78,10.4,-38.4,1.01
2327892,2026-07-06T12:25:38Z,1461.21,2644.08,1.52,96.2,43.0,1,46.965083,8.276500,893.30,12.09,12,7,1.54,3.98,78,10.8,-40.2,1.04
2332923,2026-07-06T12:25:43Z,1486.63,2669.87,1.67,96.2,43.0,1,46.965113,8.276384,906.80,5.54,12,7,1.95,3.97,77,12.5,-40.5,0.97
2337958,2026-07-06T12:25:48Z,1513.09,2695.56,1.43,96.2,42.9,1,46.965145,8.276305,916.90,5.30,11,7,2.16,3.96,76,10.6,-41.2,1.06
2342980,2026-07-06T12:25:53Z,1539.70,2722.87,1.66,96.2,43.0,1,46.965186,8.275779,905.80,10.76,11,9,2.23,3.96,76,10.4,-40.4,1.02
2347991,2026-07-06T12:25:58Z,1566.04,2748.85,1.61,96.2,43.0,1,46.965198,8.275540,904.80,10.96,12,8,1.56,3.96,76,11.1,-40.9,1.02
2353007,2026-07-06T12:26:03Z,1592.06,2775.40,1.67,96.2,43.0,1,46.965296,8.275312,908.10,10.96,12,8,1.35,3.97,77,10.2,-39.8,1.01
2358022,2026-07-06T12:26:08Z,1619.74,2802.93,1.65,96.2,42.9,1,46.965368,8.275194,912.70,12.70,7,7,1.99,3.96,76,9.3,-40.0,1.01
2363038,2026-07-06T12:26:13Z,1645.28,2830.59,1.14,96.2,43.0,1,46.965413,8.275089,914.20,12.61,0,7,99.99,3.98,78,9.8,-39.6,0.97
2368047,2026-07-06T12:26:18Z,1672.88,2855.85,1.60,96.3,43.0,1,46.965413,8.275089,914.20,12.61,0,11,99.99,3.97,77,9.8,-39.5,0.99
2373067,2026-07-06T12:26:23Z,1699.26,2882.27,1.62,96.2,43.0,1,46.966164,8.276243,922.20,15.19,3,10,5.81,3.96,76,8.0,-40.6,1.04
