millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,g_force
421141,2026-07-02T19:32:19Z,14.04,-67.78,-0.11,90.3,32.3,1,26.806627,-80.277326,28.80,21.22,12,8,0.90,4.10,90,21.3,-16.9,1.12
426145,2026-07-02T19:32:24Z,25.19,-55.75,0.80,90.4,35.1,1,26.807030,-80.277324,27.80,40.02,11,8,0.90,4.10,90,16.7,4.0,1.06
431179,2026-07-02T19:32:29Z,37.79,-44.58,-1.02,90.3,38.7,1,26.807804,-80.277316,24.40,64.34,11,8,0.86,4.10,90,12.2,-1.3,1.01
436197,2026-07-02T19:32:34Z,27.60,-53.03,0.24,90.3,41.4,1,26.808556,-80.277312,22.80,52.73,11,8,1.12,4.10,90,8.1,4.9,0.60
441224,2026-07-02T19:32:39Z,45.23,-41.85,-1.33,90.2,42.2,1,26.809274,-80.277299,23.60,61.49,12,8,0.93,4.09,89,9.3,2.4,1.03
446224,2026-07-02T19:32:44Z,33.05,-48.10,0.93,90.2,43.1,1,26.810035,-80.277284,23.10,58.30,11,7,0.91,4.10,90,7.3,9.5,1.01
451251,2026-07-02T19:32:49Z,29.55,-50.99,-0.05,90.1,43.6,1,26.810713,-80.277302,23.50,50.99,12,8,0.88,4.10,90,5.7,10.6,1.05
456273,2026-07-02T19:32:54Z,23.44,-58.86,-1.04,90.0,44.8,1,26.811305,-80.277352,24.00,43.13,12,9,0.82,4.10,90,1.9,7.0,0.98
461280,2026-07-02T19:32:59Z,16.16,-66.17,-0.64,89.9,44.8,1,26.811684,-80.277363,23.70,22.30,12,9,0.85,4.10,90,2.0,6.9,0.96
466317,2026-07-02T19:33:04Z,13.56,-68.22,-0.26,90.0,45.1,1,26.811874,-80.277375,23.70,7.37,12,8,0.82,4.09,89,-1.5,-19.4,0.34
471317,2026-07-02T19:33:09Z,11.37,-70.39,0.00,89.8,42.0,1,26.811895,-80.277362,23.00,0.30,12,9,0.85,4.09,89,3.3,16.0,0.99
476317,2026-07-02T19:33:14Z,11.53,-70.26,0.01,89.7,41.4,1,26.811905,-80.277364,21.00,0.57,12,8,0.82,4.10,90,4.2,16.1,0.99
481317,2026-07-02T19:33:19Z,11.40,-70.44,-0.03,89.7,41.2,1,26.811904,-80.277360,21.00,0.37,12,8,0.93,4.10,90,3.7,16.5,1.02
486317,2026-07-02T19:33:24Z,13.57,-68.33,-0.03,89.6,40.6,1,26.811998,-80.277356,20.70,16.13,12,8,0.85,4.10,90,11.7,4.3,1.12
491331,2026-07-02T19:33:29Z,18.93,-63.57,0.47,89.4,40.7,1,26.812059,-80.277025,19.50,40.86,12,8,0.82,4.10,90,11.0,18.1,1.10
496346,2026-07-02T19:33:34Z,51.12,-29.59,2.16,89.4,43.5,1,26.812052,-80.276178,17.20,77.10,12,8,0.93,4.10,90,43.5,1.8,0.90
501346,2026-07-02T19:33:39Z,50.71,-31.63,-0.59,89.6,46.2,1,26.812060,-80.274992,16.30,84.64,12,8,0.89,4.10,90,25.0,2.2,1.03
506360,2026-07-02T19:33:44Z,46.05,-36.94,-0.52,89.4,48.6,1,26.812060,-80.273821,16.70,80.78,12,8,0.82,4.11,91,33.0,0.3,1.12
511383,2026-07-02T19:33:49Z,52.88,-27.42,1.72,89.3,52.3,1,26.812058,-80.272683,16.20,80.49,12,8,0.82,4.09,89,35.7,1.0,1.02
516408,2026-07-02T19:33:54Z,45.70,-36.98,0.87,89.4,52.8,1,26.812056,-80.271597,17.00,75.60,12,8,0.73,4.09,89,33.1,-6.1,1.07
521416,2026-07-02T19:33:59Z,42.98,-37.56,0.18,89.5,51.4,1,26.812043,-80.270544,19.60,73.34,12,8,0.71,4.10,90,8.0,0.5,1.01
526437,2026-07-02T19:34:04Z,41.32,-42.70,-1.16,89.5,50.5,1,26.812026,-80.269589,19.50,64.39,12,8,0.73,4.10,90,5.6,4.4,1.04
531437,2026-07-02T19:34:09Z,33.68,-47.87,0.45,89.6,49.9,1,26.812016,-80.268698,18.90,64.13,12,1,0.81,4.10,90,9.2,2.0,1.10
536437,2026-07-02T19:34:14Z,39.49,-40.38,1.12,89.6,49.4,1,26.811994,-80.267786,17.60,68.41,12,8,0.79,4.10,90,9.8,4.0,1.01
541471,2026-07-02T19:34:19Z,38.85,-44.24,-1.13,89.6,49.1,1,26.811972,-80.266814,17.20,71.02,12,8,0.79,4.10,90,7.4,0.5,0.97
546475,2026-07-02T19:34:24Z,39.76,-42.76,-0.36,89.5,49.3,1,26.811954,-80.265809,18.50,67.67,11,1,0.87,4.09,89,7.8,3.8,1.10
551481,2026-07-02T19:34:29Z,34.41,-46.40,0.20,89.6,49.5,1,26.811940,-80.264875,19.60,65.51,11,2,0.87,4.10,90,7.3,0.2,1.02
556545,2026-07-02T19:34:34Z,33.96,-54.25,-3.60,89.6,49.8,1,26.811923,-80.263949,19.80,67.51,11,8,0.90,4.04,84,11.1,1.0,1.00
561545,2026-07-02T19:34:39Z,24.50,-57.79,-0.09,89.6,48.9,1,26.811898,-80.262994,19.20,68.38,12,8,0.75,4.10,90,8.9,0.8,0.96
566545,2026-07-02T19:34:44Z,17.88,-63.95,-0.03,89.6,48.4,1,26.811866,-80.262017,18.70,72.47,12,9,0.75,4.10,90,11.4,-0.4,1.02
571546,2026-07-02T19:34:49Z,17.96,-63.95,-0.03,89.6,47.7,1,26.811830,-80.261006,18.90,71.93,12,9,0.88,4.10,90,9.7,2.2,0.92
576553,2026-07-02T19:34:54Z,17.62,-64.05,-0.07,89.7,47.3,1,26.811823,-80.260003,18.80,71.67,12,9,0.75,4.10,90,10.0,2.1,1.05
581553,2026-07-02T19:34:59Z,16.94,-64.85,-0.07,89.7,47.3,1,26.811816,-80.259002,19.00,70.88,12,9,0.77,4.10,90,10.3,5.3,1.08
586555,2026-07-02T19:35:04Z,16.55,-65.10,-0.06,89.8,47.2,1,26.811812,-80.257981,19.20,73.69,12,1,0.77,4.09,89,8.7,5.5,1.09
