millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,g_force
636608,2026-07-02T22:29:49Z,13.99,-67.81,-0.01,82.2,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
641629,2026-07-02T22:29:54Z,12.38,-68.93,0.08,82.2,34.1,0,,,,,0,14,99.99,4.10,90,-0.6,-0.5,1.05
646638,2026-07-02T22:29:59Z,14.02,-67.78,0.00,82.3,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.1,1.01
651648,2026-07-02T22:30:04Z,14.08,-67.71,0.00,82.2,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
656660,2026-07-02T22:30:09Z,14.11,-67.67,0.01,82.2,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
661683,2026-07-02T22:30:14Z,14.52,-67.25,0.02,82.2,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
666694,2026-07-02T22:30:19Z,14.83,-66.93,0.01,82.2,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
671707,2026-07-02T22:30:24Z,14.68,-67.12,-0.02,82.2,34.1,0,,,,,0,13,99.99,4.12,92,-0.4,-0.2,1.01
676719,2026-07-02T22:30:29Z,14.32,-67.49,-0.02,82.1,34.2,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
681732,2026-07-02T22:30:34Z,14.04,-67.74,-0.01,82.2,34.1,0,,,,,0,12,99.99,4.10,90,-0.4,-0.2,1.01
686742,2026-07-02T22:30:39Z,14.11,-67.63,0.02,82.2,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
691754,2026-07-02T22:30:44Z,14.34,-67.46,-0.01,82.2,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.1,1.01
696767,2026-07-02T22:30:49Z,14.29,-67.52,-0.01,82.2,34.0,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
701783,2026-07-02T22:30:54Z,14.08,-67.71,-0.01,82.2,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
706798,2026-07-02T22:30:59Z,13.93,-67.85,-0.01,82.2,34.1,0,,,,,0,13,99.99,4.12,92,-0.4,-0.2,1.01
711813,2026-07-02T22:31:04Z,13.98,-67.79,0.01,82.1,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
716819,2026-07-02T22:31:09Z,13.96,-67.81,-0.00,82.2,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
721835,2026-07-02T22:31:14Z,13.91,-67.89,-0.00,82.1,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
726843,2026-07-02T22:31:19Z,13.81,-67.98,-0.00,82.1,34.0,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
731860,2026-07-02T22:31:24Z,13.79,-67.99,0.00,82.1,34.1,0,,,,,0,11,99.99,4.10,90,-0.4,-0.2,1.01
736873,2026-07-02T22:31:29Z,13.95,-67.81,0.01,82.1,34.0,0,,,,,0,11,99.99,4.12,92,-0.4,-0.2,1.01
741888,2026-07-02T22:31:35Z,13.89,-67.88,-0.01,82.2,34.1,0,,,,,0,11,99.99,4.11,91,-0.4,-0.2,1.01
746917,2026-07-02T22:31:40Z,13.77,-68.02,-0.01,82.1,34.1,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
751929,2026-07-02T22:31:45Z,13.56,-68.22,-0.00,82.1,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
756935,2026-07-02T22:31:50Z,13.56,-68.22,0.00,82.1,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
761941,2026-07-02T22:31:55Z,13.64,-68.15,-0.00,82.1,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
766949,2026-07-02T22:32:00Z,13.71,-68.07,0.01,82.1,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
771963,2026-07-02T22:32:05Z,13.81,-67.96,0.01,82.1,34.0,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
776983,2026-07-02T22:32:10Z,13.74,-68.07,-0.01,82.1,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
781993,2026-07-02T22:32:15Z,13.60,-68.21,-0.01,82.1,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
787013,2026-07-02T22:32:20Z,13.63,-68.14,0.01,82.1,34.1,0,,,,,0,12,99.99,4.11,91,-0.4,-0.2,1.01
792027,2026-07-02T22:32:25Z,13.82,-67.97,0.00,82.1,34.0,0,,,,,0,12,99.99,4.10,90,-0.4,-0.2,1.01
797039,2026-07-02T22:32:30Z,13.68,-68.14,-0.02,82.0,34.1,0,,,,,0,11,99.99,4.10,90,-0.4,-0.2,1.01
802050,2026-07-02T22:32:35Z,13.55,-68.25,-0.01,82.0,34.1,0,,,,,0,12,99.99,4.10,90,-0.4,-0.2,1.01
807070,2026-07-02T22:32:40Z,13.55,-68.27,-0.00,82.0,34.0,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
812093,2026-07-02T22:32:45Z,13.58,-68.22,-0.02,82.1,34.1,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
817106,2026-07-02T22:32:50Z,13.36,-68.45,-0.02,82.1,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
822118,2026-07-02T22:32:55Z,13.29,-68.49,0.00,82.0,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
827134,2026-07-02T22:33:00Z,13.34,-68.43,-0.00,82.1,34.0,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
832145,2026-07-02T22:33:05Z,13.48,-68.29,0.00,82.0,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
837155,2026-07-02T22:33:10Z,13.54,-68.23,0.01,82.0,34.1,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
842173,2026-07-02T22:33:15Z,13.66,-68.10,0.02,82.0,34.1,0,,,,,0,12,99.99,4.11,91,-0.4,-0.2,1.01
847184,2026-07-02T22:33:20Z,13.70,-68.09,0.00,81.9,34.2,0,,,,,0,12,99.99,4.10,90,-0.4,-0.2,1.01
852205,2026-07-02T22:33:25Z,13.58,-68.20,-0.01,82.0,34.1,0,,,,,0,12,99.99,4.11,91,-0.4,-0.2,1.01
857214,2026-07-02T22:33:30Z,13.50,-68.24,0.01,82.0,34.1,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
862231,2026-07-02T22:33:35Z,13.60,-68.19,0.01,82.0,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
867236,2026-07-02T22:33:40Z,13.68,-68.10,0.01,82.0,34.2,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
872236,2026-07-02T22:33:45Z,13.62,-68.20,-0.01,82.0,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
877248,2026-07-02T22:33:50Z,13.39,-68.42,-0.01,82.0,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
882257,2026-07-02T22:33:55Z,13.22,-68.55,-0.01,82.0,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
887262,2026-07-02T22:34:00Z,13.13,-68.71,-0.01,81.9,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
892269,2026-07-02T22:34:05Z,13.15,-68.62,0.01,82.0,34.2,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
897273,2026-07-02T22:34:10Z,13.19,-68.60,-0.00,81.9,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
902277,2026-07-02T22:34:15Z,13.24,-68.53,0.01,81.9,34.1,0,,,,,0,13,99.99,4.11,91,-0.4,-0.2,1.01
907281,2026-07-02T22:34:20Z,13.37,-68.38,0.01,82.0,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
912292,2026-07-02T22:34:25Z,13.37,-68.43,-0.01,81.9,34.1,0,,,,,0,13,99.99,4.12,92,-0.4,-0.2,1.01
917303,2026-07-02T22:34:30Z,13.31,-68.48,-0.00,81.9,34.1,0,,,,,0,13,99.99,4.10,90,-0.4,-0.2,1.01
922313,2026-07-02T22:34:35Z,13.17,-68.64,-0.02,81.9,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
927325,2026-07-02T22:34:40Z,13.12,-68.68,-0.00,81.9,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
932346,2026-07-02T22:34:45Z,13.08,-68.68,0.00,81.9,34.2,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
937365,2026-07-02T22:34:50Z,13.02,-68.77,-0.00,81.9,34.1,0,,,,,0,14,99.99,4.10,90,-0.4,-0.2,1.01
942379,2026-07-02T22:34:55Z,12.96,-68.82,0.00,81.9,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
947388,2026-07-02T22:35:00Z,12.97,-68.82,0.00,81.8,34.1,0,,,,,0,14,99.99,4.11,91,-0.4,-0.2,1.01
