millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,g_force
90034,2026-07-06T10:44:08Z,167.90,1177.01,0.04,85.1,49.8,0,,,,,0,3,99.99,4.07,87,-25.8,-33.1,1.01
95035,2026-07-06T10:44:13Z,167.78,1177.00,0.04,85.1,49.9,0,,,,,0,3,99.99,4.06,86,-25.6,-33.3,1.01
100041,2026-07-06T10:44:18Z,167.77,1176.94,0.01,85.1,50.0,0,,,,,0,3,99.99,4.04,84,-25.8,-33.6,1.01
105046,2026-07-06T10:44:23Z,168.06,1177.25,0.04,85.1,50.0,0,,,,,0,2,99.99,4.05,85,-25.9,-33.7,1.01
110049,2026-07-06T10:44:28Z,168.12,1177.26,-0.03,85.1,50.1,0,,,,,0,2,99.99,4.05,85,-25.9,-33.6,1.01
115051,2026-07-06T10:44:33Z,168.07,1177.25,0.01,85.1,50.2,0,,,,,0,2,99.99,4.06,86,-25.9,-33.5,1.01
120053,2026-07-06T10:44:38Z,167.61,1177.07,0.33,85.1,50.2,0,,,,,0,2,99.99,4.08,88,-23.2,-31.8,1.01
125053,2026-07-06T10:44:43Z,170.26,1184.58,1.31,85.2,50.3,0,,,,,0,2,99.99,4.05,85,-23.6,-31.4,1.02
130056,2026-07-06T10:44:48Z,167.90,1177.19,0.01,85.1,50.4,0,,,,,0,2,99.99,4.05,85,-22.8,-31.6,1.01
135056,2026-07-06T10:44:53Z,168.39,1177.56,0.02,85.1,50.4,0,,,,,0,2,99.99,4.04,84,-22.6,-31.5,1.01
140056,2026-07-06T10:44:58Z,168.52,1177.69,0.03,85.1,50.5,0,,,,,0,2,99.99,4.04,84,-22.4,-31.4,1.01
145057,2026-07-06T10:45:03Z,167.70,1177.28,-0.04,85.1,50.6,0,,,,,0,2,99.99,4.07,87,-21.6,-32.0,1.01
150058,2026-07-06T10:45:08Z,171.28,1179.61,-0.61,85.1,50.6,0,,,,,0,3,99.99,4.06,86,-40.1,-40.9,1.02
155058,2026-07-06T10:45:13Z,173.13,1182.22,3.04,85.2,50.5,0,,,,,0,3,99.99,4.04,84,-23.6,-33.4,0.96
160058,2026-07-06T10:45:18Z,169.17,1178.37,0.08,85.1,50.3,0,,,,,0,3,99.99,4.06,86,-9.0,-39.2,1.02
165058,2026-07-06T10:45:23Z,169.23,1178.46,0.06,85.2,50.0,0,,,,,0,3,99.99,4.04,84,-68.7,-42.7,1.03
170058,2026-07-06T10:45:28Z,169.31,1178.44,-0.00,85.2,49.7,0,,,,,0,3,99.99,4.05,85,-66.4,-39.5,1.01
175058,2026-07-06T10:45:33Z,169.33,1178.49,0.01,85.2,50.0,0,,,,,0,3,99.99,4.05,85,-68.4,-42.6,1.01
180058,2026-07-06T10:45:38Z,169.41,1178.56,0.01,85.2,50.2,0,,,,,0,3,99.99,4.05,85,-67.5,-40.9,1.01
185058,2026-07-06T10:45:43Z,169.47,1178.64,0.01,85.2,50.2,0,,,,,0,3,99.99,4.05,85,-67.1,-41.2,1.01
190062,2026-07-06T10:45:48Z,169.64,1178.85,0.02,85.2,50.4,0,,,,,0,3,99.99,4.05,85,-67.2,-40.9,1.01
195062,2026-07-06T10:45:53Z,169.80,1178.96,0.01,85.3,50.4,0,,,,,0,3,99.99,4.06,86,-67.7,-42.1,1.01
200068,2026-07-06T10:45:58Z,169.98,1179.12,0.01,85.2,50.5,0,,,,,3,4,5.63,4.05,85,-67.2,-42.4,1.00
205068,2026-07-06T10:46:03Z,170.23,1179.41,0.02,85.2,50.5,0,,,,,3,3,5.62,4.04,84,-67.2,-43.5,1.02
210068,2026-07-06T10:46:08Z,170.31,1179.50,0.00,85.3,50.6,0,,,,,4,3,2.04,4.05,85,-67.2,-44.1,1.01
215069,2026-07-06T10:46:13Z,170.41,1179.60,0.01,85.3,50.7,0,,,,,4,3,2.04,4.05,85,-67.3,-45.5,1.00
220069,2026-07-06T10:46:18Z,170.66,1179.73,0.00,85.3,50.6,0,,,,,4,3,2.03,4.06,86,-67.6,-47.0,1.00
225069,2026-07-06T10:46:23Z,170.58,1179.76,-0.04,85.3,50.4,0,,,,,3,3,5.61,4.05,85,-67.9,-48.7,1.01
230070,2026-07-06T10:46:28Z,170.61,1179.75,-0.02,85.4,50.1,0,,,,,3,3,5.61,4.05,85,-68.1,-47.3,1.01
235076,2026-07-06T10:46:33Z,170.64,1179.82,-0.01,85.3,49.8,0,,,,,4,3,2.03,4.04,84,-68.3,-48.1,1.01
240080,2026-07-06T10:46:38Z,170.70,1179.86,0.02,85.4,49.5,0,,,,,4,3,2.03,4.05,85,-68.3,-46.6,1.00
245082,2026-07-06T10:46:43Z,170.95,1180.10,0.06,85.4,49.3,0,,,,,4,3,2.03,4.06,86,-68.5,-45.4,1.02
250083,2026-07-06T10:46:48Z,170.85,1180.03,0.03,85.4,49.1,0,,,,,3,3,2.77,4.05,85,-68.5,-44.2,1.00
255085,2026-07-06T10:46:53Z,170.88,1180.15,0.06,85.4,49.0,0,,,,,3,3,2.77,4.05,85,-68.1,-43.0,1.01
260089,2026-07-06T10:46:58Z,170.91,1180.01,-0.02,85.4,48.9,0,,,,,4,3,2.03,4.06,86,-68.2,-41.9,1.01
265097,2026-07-06T10:47:03Z,171.17,1180.29,0.03,85.4,48.8,0,,,,,4,3,2.03,4.05,85,-68.5,-42.5,1.02
270104,2026-07-06T10:47:08Z,171.07,1180.32,0.00,85.4,48.6,0,,,,,4,3,2.03,4.05,85,-68.1,-41.8,1.00
275106,2026-07-06T10:47:13Z,171.41,1180.48,0.04,85.4,48.4,0,,,,,4,3,2.03,4.06,86,-68.8,-43.1,1.01
280108,2026-07-06T10:47:18Z,171.41,1180.65,-0.00,85.5,48.3,0,,,,,5,3,5.96,4.05,85,-68.0,-40.9,0.99
285115,2026-07-06T10:47:23Z,171.53,1180.85,0.06,85.5,48.3,1,46.971415,8.326414,521.40,26.89,6,3,1.56,4.06,86,-73.0,-55.3,1.01
290115,2026-07-06T10:47:28Z,171.59,1180.68,0.00,85.5,48.3,1,46.971214,8.325812,464.20,26.04,5,3,1.87,4.05,85,-70.2,-46.2,1.00
295121,2026-07-06T10:47:33Z,171.72,1180.86,-0.01,85.5,48.2,1,46.971075,8.325330,454.60,26.47,5,3,6.11,4.05,85,-70.3,-44.2,1.01
300129,2026-07-06T10:47:38Z,171.57,1180.72,-0.02,85.6,48.2,1,46.970929,8.324889,450.20,26.26,4,3,7.88,4.05,85,-70.5,-46.3,1.01
305130,2026-07-06T10:47:43Z,171.84,1181.00,-0.01,85.6,48.3,1,46.970774,8.324431,441.10,25.95,6,3,1.57,4.05,85,-71.0,-46.6,1.00
310134,2026-07-06T10:47:48Z,171.80,1180.93,0.01,85.6,48.2,1,46.970559,8.324011,434.80,25.63,6,3,1.57,4.05,85,-71.0,-47.5,1.00
315134,2026-07-06T10:47:53Z,171.72,1180.90,-0.02,85.6,48.3,1,46.970344,8.323560,424.30,27.43,7,3,1.52,4.05,85,-71.4,-45.6,1.01
320138,2026-07-06T10:47:58Z,171.74,1180.84,-0.03,85.6,48.3,1,46.970226,8.323165,436.10,25.97,5,3,6.38,4.06,86,-74.6,-57.6,1.01
325140,2026-07-06T10:48:03Z,170.70,1180.80,0.19,85.6,48.3,1,46.970093,8.322724,437.70,26.17,5,3,6.43,4.06,86,-74.0,-64.1,1.01
330140,2026-07-06T10:48:08Z,171.53,1180.56,-0.03,85.6,48.4,1,46.969966,8.322319,450.90,26.06,6,3,1.58,4.05,85,-76.0,-69.8,1.00
335140,2026-07-06T10:48:13Z,171.52,1180.68,0.07,85.6,48.6,1,46.969811,8.321920,463.70,26.28,5,4,6.35,4.05,85,-74.5,-62.6,0.99
340153,2026-07-06T10:48:18Z,171.34,1180.49,0.01,85.6,48.7,1,46.969696,8.321494,467.90,24.72,5,4,6.61,4.05,85,-74.8,-62.7,1.00
345156,2026-07-06T10:48:23Z,171.31,1180.45,-0.02,85.7,48.9,1,46.969538,8.321081,464.20,25.37,6,3,1.59,4.05,85,-74.3,-65.1,1.01
350162,2026-07-06T10:48:28Z,171.21,1180.42,0.03,85.7,49.0,1,46.969362,8.320642,459.90,26.76,5,3,6.73,4.05,85,-74.8,-60.1,1.01
355165,2026-07-06T10:48:33Z,171.10,1180.15,-0.03,85.7,49.1,1,46.969214,8.320196,463.00,25.80,4,4,8.52,4.05,85,-74.5,-58.4,1.00
360170,2026-07-06T10:48:38Z,171.29,1180.27,-0.06,85.6,48.8,1,46.969086,8.319753,468.10,25.50,5,4,6.48,4.05,85,-64.9,-25.6,1.10
365177,2026-07-06T10:48:43Z,159.94,1153.17,-5.03,85.6,48.0,1,46.968896,8.319304,458.70,26.22,6,4,1.60,4.05,85,-60.9,-26.1,1.01
370184,2026-07-06T10:48:48Z,170.68,1180.16,-0.78,85.7,47.9,1,46.968746,8.318864,458.80,26.37,5,4,6.98,4.05,85,-61.4,-27.5,1.01
375189,2026-07-06T10:48:53Z,173.35,1185.18,1.91,85.7,48.3,1,46.968580,8.318413,455.60,27.41,7,4,1.54,4.06,86,-56.8,-27.5,1.04
380190,2026-07-06T10:48:58Z,173.31,1184.54,1.02,85.7,48.5,1,46.968392,8.318011,455.00,26.13,6,4,1.60,4.05,85,-59.1,-28.9,1.01
385195,2026-07-06T10:49:03Z,167.84,1176.74,0.35,85.7,48.6,1,46.968229,8.317581,456.90,26.30,7,4,1.54,4.05,85,-55.5,-24.1,1.01
390196,2026-07-06T10:49:08Z,170.94,1180.11,0.07,85.7,48.8,1,46.968071,8.317161,459.40,26.45,7,4,1.55,4.05,85,-54.4,-23.3,1.02
395205,2026-07-06T10:49:13Z,171.09,1180.53,0.13,85.7,48.9,1,46.967919,8.316739,461.80,24.84,6,4,1.80,4.05,85,-54.2,-23.4,1.01
400213,2026-07-06T10:49:18Z,170.84,1180.03,-0.02,85.7,49.0,1,46.967755,8.316316,460.40,26.82,7,4,1.55,4.05,85,-53.9,-24.0,1.01
405216,2026-07-06T10:49:23Z,170.86,1180.08,0.01,85.7,49.1,1,46.967585,8.315895,460.60,26.00,6,4,1.61,4.05,85,-54.0,-23.7,1.01
410219,2026-07-06T10:49:28Z,169.56,1179.34,0.76,85.8,49.2,1,46.967378,8.315440,457.00,26.30,6,4,1.62,4.05,85,-53.1,-23.3,1.01
415225,2026-07-06T10:49:33Z,171.01,1180.11,-0.01,85.8,49.3,1,46.967183,8.314990,451.50,26.15,6,3,1.61,4.05,85,-52.6,-23.3,1.01
420227,2026-07-06T10:49:38Z,171.12,1180.30,0.07,85.8,49.4,1,46.967039,8.314548,450.90,25.87,7,5,1.56,4.05,85,-52.6,-24.0,1.01
425228,2026-07-06T10:49:43Z,170.95,1180.20,-0.05,85.8,49.4,1,46.966871,8.314111,446.60,25.65,7,3,1.56,4.05,85,-52.5,-23.8,1.01
430229,2026-07-06T10:49:48Z,171.26,1180.37,0.01,85.9,49.5,1,46.966720,8.313682,446.10,25.72,7,3,1.56,4.05,85,-52.4,-23.9,1.02
435234,2026-07-06T10:49:53Z,171.35,1180.56,0.01,85.9,49.5,1,46.966583,8.313256,444.70,25.80,6,4,1.80,4.05,85,-52.8,-23.6,1.01
440236,2026-07-06T10:49:58Z,171.22,1180.33,0.01,85.9,49.5,1,46.966454,8.312841,439.20,23.09,6,3,1.80,4.07,87,-52.4,-22.5,1.01
445236,2026-07-06T10:50:03Z,171.30,1180.44,0.01,85.8,49.6,1,46.966272,8.312313,436.90,27.54,7,5,1.57,4.05,85,-52.3,-23.1,1.01
450236,2026-07-06T10:50:08Z,171.55,1180.70,0.04,85.8,49.6,1,46.966103,8.311842,436.90,25.95,7,5,1.57,4.05,85,-52.6,-22.8,1.01
455236,2026-07-06T10:50:13Z,171.84,1181.11,0.04,85.9,49.7,1,46.965959,8.311411,438.20,26.35,7,3,1.58,4.05,85,-52.9,-23.1,1.01
460236,2026-07-06T10:50:18Z,171.84,1180.98,-0.01,85.8,49.7,1,46.965808,8.310985,436.40,25.87,7,4,1.58,4.05,85,-52.3,-23.2,1.01
465239,2026-07-06T10:50:23Z,172.10,1181.27,0.02,85.9,49.7,1,46.965652,8.310551,436.20,27.24,7,3,1.58,4.06,86,-52.5,-24.1,1.02
470248,2026-07-06T10:50:28Z,172.14,1181.27,0.00,85.9,49.8,1,46.965513,8.310102,434.90,25.84,7,5,1.58,4.05,85,-52.5,-23.7,1.01
475250,2026-07-06T10:50:33Z,172.21,1181.29,-0.27,85.9,49.7,1,46.965372,8.309653,432.30,27.67,7,4,1.58,4.07,87,-51.7,-22.9,1.00
480250,2026-07-06T10:50:38Z,172.20,1181.13,0.01,85.9,49.8,1,46.965223,8.309202,426.90,26.67,5,3,1.80,4.05,85,-49.9,-22.3,1.02
485259,2026-07-06T10:50:43Z,172.15,1181.30,0.00,86.0,49.8,1,46.965090,8.308752,424.10,26.43,5,8,1.80,4.05,85,-50.3,-21.7,1.01
490265,2026-07-06T10:50:48Z,172.30,1181.35,0.02,85.9,49.8,1,46.964932,8.308311,419.30,26.54,7,4,1.55,4.04,84,-50.4,-22.2,1.02
495270,2026-07-06T10:50:53Z,172.33,1181.26,-0.01,85.9,49.8,1,46.964825,8.307871,424.10,26.04,5,4,1.81,4.05,85,-50.3,-21.5,1.00
500270,2026-07-06T10:50:58Z,172.08,1181.20,-0.00,86.0,49.8,1,46.964687,8.307428,427.30,25.58,6,4,1.61,4.04,84,-50.3,-22.4,1.01
505277,2026-07-06T10:51:03Z,172.04,1181.53,0.04,86.0,49.9,1,46.964614,8.307035,456.10,25.82,6,4,1.65,4.06,86,-50.2,-22.8,1.01
510280,2026-07-06T10:51:08Z,172.01,1181.08,0.00,85.9,49.9,1,46.964471,8.306618,461.70,26.52,7,3,1.55,4.05,85,-50.4,-23.2,1.01
515287,2026-07-06T10:51:13Z,171.97,1181.10,-0.01,86.0,49.9,1,46.964308,8.306187,459.50,25.59,7,3,1.60,4.04,84,-49.8,-22.5,1.01
520296,2026-07-06T10:51:18Z,171.85,1181.01,-0.03,86.0,49.9,1,46.964150,8.305744,455.00,27.19,8,3,1.53,4.05,85,-50.3,-22.5,1.01
525300,2026-07-06T10:51:23Z,171.71,1180.87,-0.03,86.0,50.0,1,46.964026,8.305297,448.80,26.54,8,3,1.53,4.05,85,-50.3,-22.7,1.02
530308,2026-07-06T10:51:28Z,171.82,1180.94,0.00,86.0,49.9,1,46.963865,8.304841,434.60,26.91,7,3,1.57,4.07,87,-50.4,-22.1,1.01
535308,2026-07-06T10:51:33Z,171.79,1180.95,0.00,86.0,49.9,1,46.963697,8.304398,426.30,27.87,8,4,1.55,4.04,84,-50.4,-22.4,1.01
540318,2026-07-06T10:51:38Z,171.81,1180.97,0.04,86.0,49.9,1,46.963554,8.303953,426.70,25.65,7,5,1.61,4.05,85,-50.1,-22.7,1.01
545328,2026-07-06T10:51:43Z,171.65,1180.76,0.02,86.0,50.0,1,46.963410,8.303485,428.90,26.59,7,5,1.62,4.05,85,-50.1,-22.4,1.01
550329,2026-07-06T10:51:48Z,171.55,1180.63,0.00,86.0,49.9,1,46.963238,8.303043,427.00,26.69,7,5,1.62,4.05,85,-50.2,-22.5,1.02
555335,2026-07-06T10:51:53Z,171.33,1180.39,-0.03,86.1,49.9,1,46.963103,8.302623,427.30,26.32,8,4,1.56,4.05,85,-49.9,-22.7,1.01
560338,2026-07-06T10:51:58Z,171.11,1180.42,0.02,86.0,50.0,1,46.963030,8.302214,441.20,25.21,7,4,1.62,4.05,85,-50.2,-22.7,1.01
565340,2026-07-06T10:52:03Z,171.27,1180.30,-0.10,86.1,50.0,1,46.962932,8.301785,446.70,26.02,8,4,1.56,4.05,85,-49.9,-23.2,1.01
570341,2026-07-06T10:52:08Z,171.24,1180.34,-0.04,86.1,50.0,1,46.962800,8.301357,451.40,25.89,8,4,1.56,4.05,85,-49.9,-22.3,1.01
575343,2026-07-06T10:52:13Z,171.33,1180.44,-0.04,86.1,50.0,1,46.962680,8.300914,454.90,26.97,8,4,1.56,4.05,85,-50.4,-22.0,1.01
580359,2026-07-06T10:52:18Z,172.17,1181.53,0.08,86.1,50.0,1,46.962514,8.300472,453.60,27.15,8,5,1.57,4.05,85,-50.5,-21.6,1.02
585364,2026-07-06T10:52:23Z,172.14,1181.33,-0.01,86.1,50.1,1,46.962324,8.300026,439.70,27.59,8,5,1.57,4.05,85,-50.2,-21.9,1.01
590377,2026-07-06T10:52:28Z,172.42,1181.72,0.08,86.1,50.0,1,46.962173,8.299584,432.90,26.00,7,5,1.58,4.05,85,-50.5,-22.4,1.01
595379,2026-07-06T10:52:33Z,172.25,1181.35,-0.05,86.1,50.0,1,46.962038,8.299177,426.60,26.50,7,4,1.59,4.05,85,-49.9,-22.7,1.01
600386,2026-07-06T10:52:38Z,172.30,1181.50,-0.02,86.1,50.0,1,46.961894,8.298734,419.50,25.95,7,4,1.44,4.07,87,-49.9,-22.2,1.02
605389,2026-07-06T10:52:43Z,172.35,1181.59,0.08,86.2,50.0,1,46.961738,8.298258,415.00,26.98,8,4,1.52,4.05,85,-50.2,-21.8,1.01
610402,2026-07-06T10:52:48Z,172.29,1181.33,-0.02,86.1,50.1,1,46.961594,8.297781,413.40,26.15,8,4,1.43,4.04,84,-49.9,-21.9,1.01
615406,2026-07-06T10:52:53Z,172.33,1181.61,-0.00,86.2,50.0,1,46.961462,8.297323,413.20,26.72,8,4,1.43,4.05,85,-50.1,-22.5,1.02
620410,2026-07-06T10:52:58Z,172.55,1181.67,-0.01,86.2,50.0,1,46.961331,8.296874,412.30,25.74,9,4,1.37,4.07,87,-50.6,-23.2,1.01
625411,2026-07-06T10:53:03Z,172.69,1181.89,0.01,86.2,50.0,1,46.961196,8.296458,410.80,24.71,9,4,1.37,4.05,85,-50.4,-22.8,1.01
630417,2026-07-06T10:53:09Z,172.66,1181.79,-0.05,86.2,50.0,1,46.961103,8.296072,414.80,23.32,8,4,1.44,4.05,85,-50.5,-22.7,1.01
635423,2026-07-06T10:53:14Z,172.79,1182.00,0.02,86.2,50.0,1,46.960983,8.295703,413.80,22.34,6,4,1.64,4.05,85,-50.5,-22.7,1.01
640426,2026-07-06T10:53:19Z,173.09,1182.23,0.02,86.2,50.0,1,46.960849,8.295332,411.50,22.19,6,4,1.64,4.05,85,-50.1,-22.5,1.01
645432,2026-07-06T10:53:24Z,179.69,1188.57,-1.14,86.3,49.5,1,46.960715,8.294979,409.20,22.39,8,4,1.38,4.05,85,-66.0,-107.9,0.80
650436,2026-07-06T10:53:29Z,176.42,1185.99,0.07,86.3,49.0,1,46.960568,8.294636,404.20,22.28,9,3,1.38,4.05,85,-56.1,-123.1,0.94
655438,2026-07-06T10:53:34Z,174.83,1183.99,-0.06,86.3,49.0,1,46.960467,8.294280,404.80,21.45,8,3,1.43,4.07,87,-49.1,-119.3,1.00
660440,2026-07-06T10:53:39Z,174.82,1184.06,0.03,86.3,49.2,1,46.960375,8.293935,407.00,19.30,9,3,1.38,4.04,84,-51.6,-122.9,0.99
665443,2026-07-06T10:53:44Z,173.92,1182.94,-0.46,86.3,49.2,1,46.960285,8.293586,410.60,20.67,9,3,1.38,4.05,85,-66.0,-111.0,1.00
670443,2026-07-06T10:53:49Z,175.25,1184.43,-0.04,86.3,49.2,1,46.960178,8.293273,411.80,18.71,9,3,1.38,4.05,85,-57.8,-129.4,0.91
675451,2026-07-06T10:53:54Z,175.81,1185.25,0.06,86.3,49.2,1,46.960043,8.292945,411.20,20.54,8,7,1.39,4.05,85,-70.1,-13.4,1.01
680451,2026-07-06T10:53:59Z,175.99,1185.12,0.10,86.3,49.3,1,46.959891,8.292626,405.10,16.85,8,3,1.61,4.05,85,-68.8,-151.4,1.00
685460,2026-07-06T10:54:04Z,177.89,1187.21,0.70,86.4,49.4,1,46.959714,8.292338,399.30,19.09,9,4,2.80,4.06,86,-74.4,-124.6,1.29
690463,2026-07-06T10:54:09Z,176.51,1186.00,-0.02,86.4,49.4,1,46.959636,8.292068,406.10,18.67,9,7,1.39,4.05,85,-71.2,-148.3,0.96
695470,2026-07-06T10:54:14Z,173.85,1182.89,-0.06,86.4,49.4,1,46.959513,8.291802,412.90,18.50,9,3,1.39,4.04,84,-66.6,-155.8,1.01
700477,2026-07-06T10:54:19Z,171.15,1180.46,-0.05,86.4,49.4,1,46.959385,8.291526,419.00,17.85,9,3,1.39,4.04,84,-65.9,-82.7,0.89
705479,2026-07-06T10:54:24Z,170.03,1177.81,-0.12,86.3,49.4,1,46.959260,8.291247,419.50,19.11,9,3,1.39,4.05,85,-62.2,-103.3,1.50
710479,2026-07-06T10:54:29Z,169.05,1178.39,0.03,86.4,49.4,1,46.959117,8.290976,421.50,18.48,9,3,1.47,4.05,85,-69.5,-166.3,1.15
715479,2026-07-06T10:54:34Z,168.96,1178.13,0.02,86.4,49.4,1,46.958985,8.290694,424.10,16.72,8,3,1.40,4.05,85,-67.7,-162.7,1.00
720485,2026-07-06T10:54:39Z,169.31,1178.50,0.03,86.4,49.4,1,46.958829,8.290418,424.20,18.71,9,3,1.40,4.06,86,-64.8,-161.5,1.00
725490,2026-07-06T10:54:44Z,168.98,1178.16,0.02,86.5,49.4,1,46.958690,8.290130,425.90,19.32,8,3,1.41,4.05,85,-67.2,-163.4,0.99
730491,2026-07-06T10:54:49Z,168.89,1178.06,-0.01,86.5,49.4,1,46.958606,8.289828,430.20,16.74,9,3,1.40,4.05,85,-65.7,-150.5,1.00
735497,2026-07-06T10:54:54Z,167.62,1173.33,-0.47,86.4,49.4,1,46.958537,8.289547,434.90,17.04,7,3,1.63,4.05,85,-60.2,-151.6,1.51
740499,2026-07-06T10:54:59Z,169.16,1178.26,-0.07,86.5,49.2,1,46.958475,8.289235,444.50,18.17,8,4,1.41,4.06,86,-67.5,-149.9,0.95
745499,2026-07-06T10:55:04Z,168.94,1178.11,0.00,86.5,49.3,1,46.958398,8.288916,444.90,15.11,8,4,1.41,4.05,85,-64.5,-163.4,0.99
750502,2026-07-06T10:55:09Z,168.93,1178.08,-0.01,86.5,49.3,1,46.958322,8.288605,441.10,14.89,7,4,2.87,4.05,85,-63.7,-161.4,1.00
755512,2026-07-06T10:55:14Z,169.00,1178.20,0.01,86.6,49.4,1,46.958225,8.288272,434.30,18.59,8,5,1.42,4.05,85,-65.0,-161.3,0.99
760512,2026-07-06T10:55:19Z,169.17,1178.36,0.07,86.5,49.4,1,46.958118,8.287940,423.30,17.72,8,5,1.42,4.05,85,-69.5,-152.6,1.00
765519,2026-07-06T10:55:24Z,169.12,1178.21,0.01,86.5,49.4,1,46.958058,8.287647,425.40,16.41,8,4,1.42,4.05,85,-63.8,-153.1,1.01
770524,2026-07-06T10:55:29Z,168.99,1178.16,0.01,86.6,49.4,1,46.957936,8.287283,431.30,18.89,8,4,1.42,4.05,85,-64.9,-162.6,1.00
775527,2026-07-06T10:55:34Z,169.03,1178.17,0.00,86.6,49.4,1,46.957830,8.286916,430.10,19.85,9,4,1.42,4.05,85,-64.3,-158.7,0.99
780530,2026-07-06T10:55:39Z,169.00,1178.15,-0.00,86.5,49.4,1,46.957787,8.286599,433.90,19.37,9,4,1.42,4.05,85,-66.1,-161.2,0.99
785534,2026-07-06T10:55:44Z,169.05,1178.17,-0.00,86.6,49.4,1,46.957749,8.286319,441.90,17.95,8,4,1.47,4.05,85,-66.7,-164.8,0.99
790537,2026-07-06T10:55:49Z,169.81,1179.09,0.13,86.6,49.3,1,46.957669,8.286043,444.40,17.59,8,5,1.47,4.05,85,-67.1,-135.1,0.99
795537,2026-07-06T10:55:54Z,169.09,1178.14,0.00,86.6,49.2,1,46.957579,8.285766,445.30,18.41,9,4,1.42,4.04,84,-65.3,-159.9,1.00
800543,2026-07-06T10:55:59Z,169.26,1178.68,0.14,86.6,49.1,1,46.957463,8.285461,441.80,17.54,9,4,1.43,4.05,85,-71.3,-135.0,0.94
805543,2026-07-06T10:56:04Z,169.20,1179.00,0.07,86.6,49.2,1,46.957351,8.285129,438.80,18.48,8,4,1.43,4.05,85,-69.6,6.9,0.84
810544,2026-07-06T10:56:09Z,169.01,1178.26,0.08,86.6,49.2,1,46.957203,8.284856,446.30,18.67,9,4,1.43,4.05,85,-67.4,-154.7,0.95
815556,2026-07-06T10:56:14Z,168.91,1178.10,-0.00,86.7,49.2,1,46.957086,8.284598,444.40,18.54,9,5,1.43,4.05,85,-69.8,-158.8,0.99
820564,2026-07-06T10:56:19Z,168.81,1178.08,0.04,86.6,49.2,1,46.956982,8.284325,438.60,17.21,8,5,1.51,4.05,85,-69.3,-150.7,1.01
825572,2026-07-06T10:56:24Z,168.77,1177.97,0.00,86.7,49.3,1,46.956894,8.284034,435.60,16.91,7,5,1.77,4.04,84,-69.8,-158.0,1.00
830584,2026-07-06T10:56:29Z,168.65,1177.82,0.00,86.6,49.3,1,46.956792,8.283752,433.90,16.50,7,6,1.69,4.05,85,-68.9,-155.3,1.00
835586,2026-07-06T10:56:34Z,168.59,1177.73,-0.02,86.6,49.3,1,46.956715,8.283471,434.20,16.54,6,5,1.83,4.05,85,-69.0,-157.8,1.01
840600,2026-07-06T10:56:39Z,168.51,1177.70,-0.03,86.7,49.3,1,46.956642,8.283188,433.30,16.63,6,5,1.83,4.06,86,-66.0,-153.0,1.06
845613,2026-07-06T10:56:44Z,168.47,1177.56,-0.02,86.7,49.3,1,46.956568,8.282892,432.90,15.50,7,5,1.78,4.05,85,-67.6,-154.0,1.01
