millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,g_force
356066,2026-07-06T11:52:46Z,9.11,1190.37,-0.41,94.9,40.3,1,46.955327,8.277136,443.60,0.17,12,4,0.75,4.01,81,18.8,-106.5,0.99
361077,2026-07-06T11:52:51Z,8.86,1190.45,-0.03,94.9,40.3,1,46.955321,8.277132,443.30,1.22,12,4,0.79,3.99,79,11.3,-103.3,0.94
366104,2026-07-06T11:52:56Z,8.90,1190.45,-0.02,95.0,40.6,1,46.955310,8.277121,442.10,1.09,12,4,0.82,3.99,79,15.9,-99.6,0.98
371127,2026-07-06T11:53:01Z,8.98,1190.61,0.02,95.0,40.6,1,46.955309,8.277117,442.20,0.63,12,7,0.86,3.99,79,13.9,-101.8,1.00
376142,2026-07-06T11:53:06Z,9.27,1190.96,0.02,95.1,40.7,1,46.955313,8.277112,444.00,0.20,12,4,0.84,3.99,79,23.1,-110.8,0.95
381155,2026-07-06T11:53:11Z,9.05,1190.70,-0.02,95.1,40.7,1,46.955309,8.277114,444.40,0.30,12,4,0.75,3.99,79,14.7,-109.9,0.98
386164,2026-07-06T11:53:16Z,9.14,1190.68,-0.00,95.1,40.8,1,46.955307,8.277101,443.40,0.46,12,4,0.75,3.99,79,13.4,-103.8,1.00
391181,2026-07-06T11:53:21Z,9.57,1191.33,0.11,95.1,40.7,1,46.955312,8.277086,442.90,2.91,12,4,0.75,3.99,79,19.0,-110.4,0.97
396198,2026-07-06T11:53:26Z,9.19,1190.78,-0.02,95.2,40.7,1,46.955317,8.277060,441.70,0.04,12,4,0.76,4.01,81,16.5,-118.1,0.99
401208,2026-07-06T11:53:31Z,9.20,1190.90,0.06,95.2,40.8,1,46.955300,8.277072,442.70,1.09,12,8,0.75,3.99,79,14.5,-100.2,1.05
406234,2026-07-06T11:53:36Z,9.26,1190.63,-0.08,95.2,40.8,1,46.955295,8.277088,444.00,2.72,12,4,0.78,3.99,79,19.6,-106.5,1.03
411241,2026-07-06T11:53:41Z,9.39,1191.04,-0.03,95.2,40.8,1,46.955287,8.277096,444.40,1.06,12,4,0.76,3.99,79,22.6,-111.7,0.94
416261,2026-07-06T11:53:46Z,9.70,1191.37,0.05,95.2,40.8,1,46.955281,8.277098,444.10,0.31,12,4,0.78,3.99,79,6.3,-111.1,0.99
421271,2026-07-06T11:53:51Z,9.64,1193.22,0.45,95.3,40.8,1,46.955278,8.277104,443.70,0.30,12,4,0.84,3.99,79,7.5,-96.7,0.83
426280,2026-07-06T11:53:56Z,9.76,1190.96,-0.05,95.3,40.8,1,46.955281,8.277102,442.50,1.37,12,4,0.83,3.99,79,18.6,-108.5,1.02
431300,2026-07-06T11:54:01Z,9.75,1191.31,-0.00,95.3,40.8,1,46.955279,8.277102,442.90,0.76,12,4,0.81,3.99,79,14.1,-110.3,1.02
436315,2026-07-06T11:54:06Z,10.12,1191.79,0.09,95.3,40.8,1,46.955278,8.277105,442.70,1.19,12,8,0.82,3.99,79,19.4,-101.8,1.00
441334,2026-07-06T11:54:11Z,9.27,1191.27,-0.18,95.4,40.9,1,46.955279,8.277108,442.00,0.50,12,4,0.81,3.99,79,9.9,-97.0,0.90
446366,2026-07-06T11:54:16Z,9.90,1191.60,-0.04,95.4,40.7,1,46.955280,8.277099,440.50,1.00,12,4,0.78,4.00,80,14.9,-104.2,1.02
451379,2026-07-06T11:54:21Z,9.98,1191.55,-0.04,95.5,40.7,1,46.955280,8.277067,439.10,1.41,12,4,0.78,3.98,78,7.5,-105.1,1.00
456387,2026-07-06T11:54:26Z,9.89,1191.55,-0.06,95.4,40.7,1,46.955287,8.277070,439.40,1.93,12,8,0.78,3.99,79,22.0,-106.8,0.93
461402,2026-07-06T11:54:31Z,10.02,1191.63,0.03,95.4,40.8,1,46.955289,8.277071,439.20,0.41,12,8,0.77,3.99,79,15.5,-111.2,0.99
466429,2026-07-06T11:54:36Z,10.02,1191.60,-0.01,95.6,40.9,1,46.955286,8.277071,440.70,0.41,12,4,0.79,3.99,79,10.4,-110.3,0.98
471452,2026-07-06T11:54:41Z,9.94,1191.51,-0.00,95.5,40.9,1,46.955289,8.277077,441.20,0.30,12,4,0.86,3.99,79,17.8,-107.6,0.98
476462,2026-07-06T11:54:46Z,9.99,1191.52,0.06,95.5,40.9,1,46.955290,8.277085,441.70,0.48,12,4,0.81,3.99,79,13.9,-107.9,1.13
481478,2026-07-06T11:54:51Z,9.95,1191.56,0.02,95.6,40.9,1,46.955289,8.277093,442.20,0.26,12,8,0.87,3.99,79,14.3,-111.0,1.00
486493,2026-07-06T11:54:56Z,10.31,1191.88,0.04,95.6,40.9,1,46.955285,8.277093,442.80,0.80,12,5,0.86,3.99,79,24.4,-110.9,0.97
491512,2026-07-06T11:55:01Z,10.49,1192.10,-0.00,95.6,40.9,1,46.955286,8.277094,443.00,0.30,12,4,0.84,3.98,78,15.4,-111.8,1.00
496526,2026-07-06T11:55:06Z,10.47,1192.06,-0.00,95.7,40.9,1,46.955285,8.277094,443.20,0.31,12,4,0.90,3.99,79,14.7,-110.4,1.00
501542,2026-07-06T11:55:11Z,10.48,1192.05,-0.00,95.6,40.9,1,46.955285,8.277088,442.40,0.83,12,4,0.80,3.99,79,14.8,-110.4,1.00
506559,2026-07-06T11:55:16Z,10.41,1192.00,-0.01,95.7,40.9,1,46.955287,8.277089,442.70,0.24,12,4,0.80,3.99,79,14.3,-111.8,1.00
511574,2026-07-06T11:55:21Z,10.40,1191.98,-0.01,95.7,40.9,1,46.955296,8.277079,441.20,0.39,12,8,1.08,3.98,78,14.6,-110.6,1.00
516593,2026-07-06T11:55:26Z,10.59,1192.28,0.05,95.8,40.9,1,46.955298,8.277067,440.20,0.80,12,7,1.17,3.99,79,8.8,-106.3,0.95
521611,2026-07-06T11:55:31Z,10.80,1192.39,0.03,95.7,40.9,1,46.955300,8.277069,440.30,0.56,12,6,0.93,3.99,79,9.7,-103.0,0.97
526621,2026-07-06T11:55:36Z,10.42,1192.28,-0.04,95.8,40.9,1,46.955297,8.277069,440.60,2.17,12,4,0.95,3.99,79,9.8,-91.2,1.04
531634,2026-07-06T11:55:41Z,10.80,1192.32,-0.05,95.8,40.8,1,46.955298,8.277069,440.40,0.11,12,4,0.83,4.00,80,16.3,-108.9,1.08
536637,2026-07-06T11:55:46Z,10.64,1192.25,-0.01,95.9,40.8,1,46.955297,8.277062,440.90,1.02,12,8,0.79,3.99,79,14.6,-111.4,1.01
541650,2026-07-06T11:55:51Z,10.69,1192.30,-0.02,95.8,40.9,1,46.955310,8.277048,439.50,0.67,12,4,1.13,3.99,79,15.3,-120.3,0.99
546655,2026-07-06T11:55:56Z,10.56,1192.21,-0.06,95.9,40.9,1,46.955308,8.277049,439.80,1.26,12,8,0.85,3.99,79,10.5,-104.4,1.01
551690,2026-07-06T11:56:01Z,10.54,1192.13,0.00,95.9,40.8,1,46.955304,8.277049,440.10,2.15,12,8,0.85,3.99,79,12.8,-114.1,0.98
556716,2026-07-06T11:56:06Z,10.53,1192.15,-0.00,95.9,40.8,1,46.955309,8.277053,440.50,1.69,12,4,0.83,3.99,79,15.8,-112.2,0.99
561735,2026-07-06T11:56:11Z,10.57,1191.96,-0.03,95.9,40.8,1,46.955311,8.277051,440.10,1.46,12,5,0.89,3.99,79,17.3,-112.4,1.04
566745,2026-07-06T11:56:16Z,10.84,1192.39,-0.00,95.9,40.8,1,46.955309,8.277060,440.40,1.41,12,5,0.78,4.00,80,13.2,-110.8,1.05
571772,2026-07-06T11:56:22Z,10.71,1192.37,0.02,96.0,40.9,1,46.955311,8.277056,440.20,0.30,12,4,0.83,4.00,80,15.4,-114.4,1.02
576781,2026-07-06T11:56:27Z,10.68,1192.24,0.01,96.0,40.8,1,46.955303,8.277058,441.10,0.52,12,8,0.89,3.99,79,16.0,-114.2,0.99
581800,2026-07-06T11:56:32Z,10.38,1191.83,-0.01,95.9,40.7,1,46.955303,8.277056,441.40,0.44,12,5,0.78,4.00,80,27.8,-105.4,1.09
586812,2026-07-06T11:56:37Z,8.26,1190.05,-0.65,96.0,40.7,1,46.955309,8.277044,439.90,2.44,12,7,1.03,3.99,79,15.8,-105.2,1.00
591829,2026-07-06T11:56:42Z,9.14,1190.98,0.25,96.0,40.6,1,46.955302,8.277039,439.60,0.13,12,4,0.99,3.99,79,15.4,-110.7,0.99
596849,2026-07-06T11:56:47Z,8.53,1187.80,-0.75,96.0,40.6,1,46.955292,8.277037,440.20,0.46,12,4,1.01,3.99,79,15.6,-111.3,1.01
601870,2026-07-06T11:56:52Z,8.98,1190.48,-0.05,96.1,40.7,1,46.955274,8.277055,443.10,1.26,12,8,0.88,3.99,79,16.6,-111.6,1.00
606882,2026-07-06T11:56:57Z,9.39,1191.03,0.01,96.1,40.7,1,46.955261,8.277067,445.10,1.17,12,6,1.01,3.99,79,16.9,-111.4,0.99
611899,2026-07-06T11:57:02Z,9.45,1191.02,0.05,96.1,40.8,1,46.955264,8.277053,443.30,0.15,12,5,1.36,3.98,78,17.2,-111.5,0.99
616912,2026-07-06T11:57:07Z,9.67,1191.20,-0.02,96.1,40.7,1,46.955259,8.277056,443.40,0.59,12,6,1.27,3.99,79,17.2,-111.7,1.00
621928,2026-07-06T11:57:12Z,9.34,1190.76,-0.06,96.1,40.7,1,46.955256,8.277048,443.20,0.41,12,5,1.11,3.98,78,17.4,-111.7,1.00
626946,2026-07-06T11:57:17Z,9.33,1190.92,0.01,96.1,40.8,1,46.955275,8.277007,438.60,0.17,12,5,1.17,3.98,78,17.3,-111.9,0.99
631957,2026-07-06T11:57:22Z,9.38,1191.11,-0.00,96.1,40.8,1,46.955299,8.276951,432.40,0.67,12,5,0.92,3.99,79,17.5,-111.9,0.99
636977,2026-07-06T11:57:27Z,9.50,1191.13,0.05,96.1,40.8,1,46.955315,8.276919,427.80,1.94,12,4,0.98,3.99,79,17.5,-112.0,1.00
641991,2026-07-06T11:57:32Z,9.58,1191.26,0.03,96.2,40.7,1,46.955319,8.276906,425.70,0.24,12,4,0.80,3.99,79,17.5,-111.9,0.99
647004,2026-07-06T11:57:37Z,9.58,1191.22,0.00,96.2,40.8,1,46.955310,8.276918,427.20,0.33,12,4,0.97,3.99,79,17.5,-112.0,0.99
652018,2026-07-06T11:57:42Z,9.87,1191.77,0.10,96.2,40.8,1,46.955301,8.276931,428.50,0.43,12,8,1.03,3.98,78,17.6,-112.1,1.00
657033,2026-07-06T11:57:47Z,13.54,1197.51,0.22,96.2,40.8,1,46.955284,8.276953,431.60,1.91,12,7,1.23,3.98,78,11.4,-106.9,0.86
662063,2026-07-06T11:57:52Z,10.31,1191.78,0.12,96.2,40.4,1,46.955276,8.276962,433.30,0.17,12,5,1.08,3.99,79,4.4,-107.5,1.00
667068,2026-07-06T11:57:57Z,9.86,1191.42,-0.01,96.3,40.4,1,46.955278,8.276955,433.20,0.31,12,6,1.05,3.99,79,0.6,-109.2,1.00
672068,2026-07-06T11:58:02Z,9.74,1191.31,-0.01,96.3,40.5,1,46.955283,8.276949,431.90,0.06,12,5,0.90,3.99,79,1.1,-109.7,1.00
677069,2026-07-06T11:58:07Z,9.80,1191.40,0.00,96.3,40.5,1,46.955274,8.276966,434.00,0.33,12,5,0.85,3.99,79,1.5,-109.6,1.00
682069,2026-07-06T11:58:12Z,9.56,1191.74,1.08,96.3,40.4,1,46.955276,8.276969,433.50,0.20,12,5,0.93,3.99,79,10.4,-108.4,1.01
687102,2026-07-06T11:58:17Z,9.47,1191.27,0.10,96.3,40.4,1,46.955273,8.276975,434.00,0.46,12,5,0.98,3.99,79,11.9,-109.0,0.99
692124,2026-07-06T11:58:22Z,10.30,1198.08,0.74,96.3,40.4,1,46.955263,8.276987,435.20,0.43,12,5,0.97,3.99,79,15.7,-76.1,0.60
697148,2026-07-06T11:58:27Z,-0.89,1176.39,-4.06,96.3,40.1,1,46.955264,8.276982,434.30,0.35,12,4,0.94,3.99,79,8.8,-105.8,0.89
702156,2026-07-06T11:58:32Z,3.11,1181.61,-2.10,96.3,40.1,1,46.955279,8.276997,435.90,0.56,12,4,0.90,3.98,78,4.3,-102.8,0.99
707167,2026-07-06T11:58:37Z,14.32,1195.95,0.60,96.4,40.2,1,46.955267,8.277013,440.80,0.80,12,5,0.90,3.99,79,4.5,-111.1,1.04
712187,2026-07-06T11:58:42Z,9.40,1191.52,0.17,96.4,40.2,1,46.955274,8.277010,441.70,0.94,12,5,0.92,3.99,79,3.1,-107.4,1.00
717199,2026-07-06T11:58:47Z,10.14,1191.74,0.00,96.4,40.3,1,46.955286,8.277001,441.10,0.06,12,4,0.85,3.99,79,3.5,-107.4,1.00
722220,2026-07-06T11:58:52Z,10.25,1191.74,0.03,96.4,40.4,1,46.955294,8.277007,441.40,0.22,12,5,0.87,4.00,80,3.5,-107.5,1.00
727231,2026-07-06T11:58:57Z,9.84,1191.43,-0.02,96.4,40.4,1,46.955307,8.277006,440.00,0.39,12,5,0.98,3.98,78,3.5,-107.4,1.00
732252,2026-07-06T11:59:02Z,9.98,1191.33,-0.15,96.4,40.4,1,46.955312,8.277008,438.60,0.04,12,4,0.86,3.98,78,3.5,-107.4,1.00
737270,2026-07-06T11:59:07Z,10.12,1191.70,0.01,96.4,40.5,1,46.955311,8.277016,438.50,0.31,12,4,0.77,3.99,79,3.5,-107.4,1.00
742288,2026-07-06T11:59:12Z,9.77,1191.33,-0.01,96.4,40.5,1,46.955314,8.277021,438.20,1.15,12,5,0.90,3.99,79,3.5,-107.4,1.00
747311,2026-07-06T11:59:17Z,9.69,1191.09,-0.06,96.4,40.5,1,46.955314,8.277025,438.50,0.28,12,5,1.02,3.99,79,3.5,-107.6,1.02
752328,2026-07-06T11:59:22Z,9.75,1191.39,-0.02,96.4,40.5,1,46.955313,8.277029,438.60,0.22,12,5,1.01,3.98,78,3.6,-107.5,1.00
757354,2026-07-06T11:59:27Z,10.17,1191.79,0.03,96.5,40.6,1,46.955314,8.277033,438.50,0.31,12,7,0.97,3.99,79,3.5,-107.5,1.00
762381,2026-07-06T11:59:32Z,10.33,1191.94,0.00,96.5,40.6,1,46.955304,8.277040,440.00,0.67,12,5,0.89,3.99,79,3.6,-107.4,1.00
767403,2026-07-06T11:59:37Z,10.18,1192.13,0.06,96.5,40.6,1,46.955305,8.277049,440.70,0.48,12,5,0.90,3.99,79,3.6,-107.4,1.00
772412,2026-07-06T11:59:42Z,9.96,1191.56,0.02,96.5,40.6,1,46.955307,8.277057,441.80,0.46,12,6,1.04,3.98,78,3.6,-107.6,1.00
777424,2026-07-06T11:59:47Z,9.89,1191.46,-0.05,96.5,40.6,1,46.955317,8.277055,441.60,0.57,12,6,1.15,3.99,79,3.5,-107.5,1.00
782429,2026-07-06T11:59:52Z,9.73,1191.26,-0.01,96.5,40.6,1,46.955328,8.277057,441.40,0.48,12,5,1.08,3.98,78,3.5,-107.5,1.00
787443,2026-07-06T11:59:57Z,9.75,1191.33,0.00,96.5,40.6,1,46.955337,8.277062,441.30,0.11,12,4,1.06,3.99,79,3.6,-107.5,1.00
792459,2026-07-06T12:00:02Z,9.86,1191.39,0.02,96.6,40.6,1,46.955343,8.277063,440.90,0.28,12,7,1.35,3.99,79,3.5,-107.5,1.00
797474,2026-07-06T12:00:07Z,10.00,1191.52,0.07,96.5,40.6,1,46.955353,8.277058,437.90,0.57,12,6,1.02,3.99,79,3.6,-107.8,1.00
802487,2026-07-06T12:00:12Z,9.56,1191.21,0.06,96.6,40.6,1,46.955356,8.277057,436.00,0.35,12,6,0.93,3.99,79,4.8,-109.5,1.00
807511,2026-07-06T12:00:17Z,9.50,1191.20,0.02,96.6,40.7,1,46.955358,8.277056,434.20,0.81,12,7,0.95,3.99,79,4.9,-109.7,1.00
812528,2026-07-06T12:00:22Z,9.46,1191.20,0.05,96.6,40.7,1,46.955358,8.277058,433.20,0.11,12,5,0.97,3.98,78,4.4,-109.1,1.03
817543,2026-07-06T12:00:27Z,9.86,1191.72,0.04,96.6,40.7,1,46.955353,8.277055,432.80,0.19,12,7,1.34,3.98,78,4.6,-109.5,1.00
822570,2026-07-06T12:00:32Z,9.78,1191.33,-0.02,96.6,40.6,1,46.955347,8.277048,432.90,0.20,12,5,1.03,3.99,79,4.3,-109.2,1.00
827599,2026-07-06T12:00:37Z,10.15,1191.85,0.06,96.6,40.7,1,46.955340,8.277044,433.60,0.31,12,5,0.91,4.00,80,4.5,-109.3,1.00
832626,2026-07-06T12:00:42Z,10.25,1191.83,0.01,96.6,40.7,1,46.955334,8.277036,434.10,0.26,12,5,1.02,3.97,77,4.5,-109.4,1.00
837656,2026-07-06T12:00:47Z,10.44,1191.98,-0.01,96.7,40.6,1,46.955328,8.277036,434.90,0.09,12,7,0.94,4.00,80,4.6,-109.4,1.00
842679,2026-07-06T12:00:52Z,10.53,1192.08,0.02,96.6,40.7,1,46.955327,8.277040,435.40,0.07,12,6,0.88,3.98,78,4.5,-109.5,1.00
847701,2026-07-06T12:00:57Z,10.42,1191.98,-0.02,96.6,40.7,1,46.955326,8.277039,435.70,0.35,12,7,0.88,3.99,79,4.6,-109.4,1.00
852719,2026-07-06T12:01:02Z,10.18,1191.66,-0.02,96.7,40.7,1,46.955328,8.277033,435.60,0.04,12,6,0.92,3.99,79,4.7,-109.8,1.00
857732,2026-07-06T12:01:07Z,10.63,1192.24,0.02,96.7,40.7,1,46.955328,8.277026,435.30,0.83,12,5,0.98,3.99,79,5.2,-110.0,1.00
862739,2026-07-06T12:01:12Z,10.34,1191.92,0.00,96.7,40.7,1,46.955330,8.277024,435.30,0.09,12,6,0.94,3.98,78,5.2,-110.2,1.00
867756,2026-07-06T12:01:17Z,10.27,1191.88,-0.00,96.7,40.6,1,46.955328,8.277028,436.40,0.07,12,5,0.88,3.98,78,5.1,-110.3,1.00
872773,2026-07-06T12:01:23Z,10.27,1191.78,-0.01,96.8,40.7,1,46.955330,8.277030,437.30,0.07,12,5,0.94,3.99,79,5.2,-110.4,1.00
877780,2026-07-06T12:01:28Z,10.45,1192.01,-0.00,96.7,40.6,1,46.955332,8.277035,438.50,0.46,12,6,0.93,4.00,80,5.2,-110.4,1.00
882795,2026-07-06T12:01:33Z,10.52,1192.20,0.02,96.7,40.6,1,46.955330,8.277039,439.80,0.06,12,5,0.84,3.97,77,5.1,-110.5,1.00
887814,2026-07-06T12:01:38Z,9.93,1190.90,-0.28,96.8,40.7,1,46.955327,8.277040,440.40,0.13,12,5,0.89,3.99,79,5.2,-110.8,0.99
892833,2026-07-06T12:01:43Z,10.36,1191.95,-0.02,96.8,40.6,1,46.955327,8.277043,441.20,0.06,12,5,0.90,3.98,78,5.2,-111.1,1.00
897855,2026-07-06T12:01:48Z,10.19,1191.76,-0.01,96.7,40.6,1,46.955330,8.277040,440.40,0.09,12,7,0.95,3.98,78,5.2,-111.2,1.00
902874,2026-07-06T12:01:53Z,10.11,1191.64,-0.00,96.8,40.7,1,46.955331,8.277036,439.30,0.59,12,6,0.97,3.99,79,5.2,-111.2,1.00
907890,2026-07-06T12:01:58Z,10.29,1191.83,0.01,96.7,40.6,1,46.955335,8.277034,438.10,0.07,12,6,1.01,3.99,79,5.2,-111.2,1.00
912915,2026-07-06T12:02:03Z,10.08,1191.61,-0.02,96.8,40.6,1,46.955338,8.277036,437.60,0.39,12,5,0.95,3.98,78,5.2,-111.2,1.00
917937,2026-07-06T12:02:08Z,10.09,1191.65,0.00,96.7,40.6,1,46.955339,8.277039,437.10,0.22,12,5,0.92,3.99,79,5.2,-111.2,1.00
922945,2026-07-06T12:02:13Z,10.19,1191.79,-0.00,96.8,40.6,1,46.955340,8.277039,436.50,0.17,12,7,0.92,3.99,79,5.2,-111.5,1.00
